test, rrt iteration, number of waypoints, distance to goal, time
1,93,0,507.558,159
1,94,7,507.558,162
1,95,7,507.558,165
1,96,7,507.558,168
1,97,7,507.558,172
1,98,7,507.558,176
1,99,7,507.558,178
1,100,7,507.558,182
1,101,7,507.558,185
1,102,7,507.558,189
1,103,7,507.558,193
1,104,8,507.304,196
1,105,8,507.304,199
1,106,8,507.304,203
1,107,8,507.304,207
1,108,8,507.304,211
1,109,8,507.304,215
1,110,8,507.304,218
1,111,8,507.304,222
1,112,8,507.304,226
1,113,8,507.304,230
1,114,8,505.505,233
1,115,8,505.505,237
1,116,8,505.505,241
1,117,9,505.505,245
1,118,9,505.505,249
1,119,9,505.505,253
1,120,9,505.505,257
1,121,9,500.013,261
1,122,9,500.013,265
1,123,9,500.013,269
1,124,9,500.013,273
1,125,9,500.013,277
1,126,9,500.013,281
1,127,9,500.013,285
1,128,9,498.625,290
1,129,9,498.625,294
1,130,9,498.625,297
1,131,9,498.625,302
1,132,9,498.625,306
1,133,9,498.625,310
1,134,9,498.625,315
1,135,8,498.625,319
1,136,8,498.625,323
1,137,8,498.625,328
1,138,8,498.625,332
1,139,8,498.625,337
1,140,8,486.102,342
1,141,8,486.102,346
1,142,8,486.102,351
1,143,8,486.102,355
1,144,8,486.102,360
1,145,8,486.102,364
1,146,8,486.102,369
1,147,8,486.102,374
1,148,8,486.102,379
1,149,8,486.102,384
1,150,8,486.102,389
1,151,8,485.606,393
1,152,8,485.606,398
1,153,8,485.606,403
1,154,8,485.606,408
1,155,8,485.606,413
1,156,8,485.606,418
1,157,8,485.606,423
1,158,8,485.606,428
1,159,8,485.606,432
1,160,8,485.606,437
1,161,8,485.606,442
1,162,8,485.606,448
1,163,8,485.606,453
1,164,8,485.606,458
1,165,8,485.606,463
1,166,8,485.606,469
1,167,8,485.606,474
1,168,8,484.85,479
1,169,8,484.85,484
1,170,8,484.85,490
1,171,8,484.85,495
1,172,8,484.85,500
1,173,8,484.85,506
1,174,8,484.85,511
1,175,8,484.85,517
1,176,8,483.805,522
1,177,8,483.805,528
1,178,8,483.805,533
1,179,8,483.805,539
1,180,8,483.805,544
1,181,8,483.805,550
1,182,8,483.805,555
1,183,8,483.805,561
1,184,8,483.805,567
1,185,8,483.805,572
1,186,8,483.805,578
1,187,8,483.805,584
1,188,8,483.805,590
1,189,8,483.805,596
1,190,8,483.805,602
1,191,8,483.805,608
1,192,8,483.805,614
1,193,8,483.805,620
1,194,8,483.594,626
1,195,9,483.594,632
1,196,9,483.594,639
1,197,9,483.594,650
1,198,10,483.594,657
1,199,10,483.594,663
1,200,10,483.594,669
1,201,10,483.594,675
1,202,10,483.594,681
1,203,10,483.594,687
1,204,10,483.594,693
1,205,10,483.594,700
1,206,10,483.594,706
1,207,10,483.594,712
1,208,8,483.594,719
1,209,9,483.594,726
1,210,9,483.594,732
1,211,9,483.594,739
1,212,9,483.594,746
1,213,9,475.033,752
1,214,9,475.033,759
1,215,9,473.408,765
1,216,9,473.408,772
1,217,9,473.408,778
1,218,9,473.408,785
1,219,9,473.408,792
1,220,9,473.408,798
1,221,9,473.408,805
1,222,9,473.408,812
1,223,9,473.408,819
1,224,9,473.408,826
1,225,9,460.488,833
1,226,9,460.43,840
1,227,8,460.43,848
1,228,8,460.43,855
1,229,8,460.43,862
1,230,8,460.43,869
1,231,8,460.43,877
1,232,8,460.43,884
1,233,8,460.43,891
1,234,8,460.43,898
1,235,8,460.43,906
1,236,8,460.43,913
1,237,8,460.43,920
1,238,7,460.43,928
1,239,7,460.43,935
1,240,7,460.43,943
1,241,7,460.43,950
1,242,7,460.43,958
1,243,7,460.43,966
1,244,7,460.43,973
1,245,7,460.43,980
1,246,7,460.43,988
1,247,7,460.43,996
1,248,7,460.43,1004
1,249,7,460.43,1011
1,250,7,457.833,1019
1,251,8,457.833,1027
1,252,8,457.833,1035
1,253,8,457.833,1043
1,254,8,457.833,1051
1,255,8,457.833,1060
1,256,8,457.833,1067
1,257,8,457.833,1076
1,258,8,457.833,1084
1,259,8,457.12,1092
1,260,8,457.12,1100
1,261,8,457.12,1108
1,262,8,457.12,1116
1,263,8,457.12,1124
1,264,8,457.12,1133
1,265,8,457.12,1141
1,266,8,457.12,1150
1,267,8,457.12,1158
1,268,8,457.12,1166
1,269,8,457.12,1175
1,270,8,453.56,1183
1,271,8,453.56,1192
1,272,8,453.56,1201
1,273,10,453.56,1209
1,274,10,453.56,1218
1,275,10,453.56,1226
1,276,10,453.56,1235
1,277,10,453.509,1243
1,278,10,453.509,1251
