test, rrt iteration, number of waypoints, distance to goal, time
1,326,0,844.903,1414
1,327,13,844.903,1424
1,328,13,839.046,1436
1,329,13,839.046,1446
1,330,13,839.046,1457
1,331,13,839.046,1468
1,332,13,839.046,1479
1,333,13,839.046,1491
1,334,13,839.046,1502
1,335,13,839.046,1513
1,336,13,839.046,1526
1,337,13,839.046,1538
1,338,13,839.046,1551
1,339,13,839.046,1564
1,340,13,839.046,1574
1,341,13,839.046,1584
1,342,13,839.046,1595
1,343,13,839.046,1607
1,344,13,839.046,1618
1,345,13,839.046,1630
1,346,13,839.046,1641
1,347,13,839.046,1656
1,348,13,839.046,1668
1,349,13,839.046,1683
1,350,13,839.046,1696
1,351,13,839.046,1710
1,352,13,839.046,1724
1,353,13,839.046,1736
1,354,13,839.046,1747
1,355,13,839.046,1758
1,356,13,839.046,1769
1,357,13,839.046,1782
1,358,13,839.046,1793
1,359,13,839.046,1805
1,360,13,839.046,1818
1,361,13,839.046,1831
1,362,13,838.738,1843
1,363,13,838.738,1854
1,364,13,838.738,1866
1,365,13,838.738,1880
1,366,13,838.738,1893
1,367,13,838.738,1907
1,368,13,838.738,1918
1,369,13,838.738,1930
1,370,13,838.738,1942
1,371,13,838.738,1955
1,372,13,838.738,1967
1,373,13,838.738,1980
1,374,13,838.738,1992
1,375,13,838.738,2004
1,376,13,838.738,2016
1,377,13,838.738,2028
1,378,13,838.738,2040
1,379,13,838.738,2052
1,380,13,838.738,2065
1,381,13,838.729,2078
1,382,13,838.729,2090
1,383,13,838.729,2102
1,384,13,838.729,2114
1,385,13,838.729,2128
1,386,13,838.729,2140
1,387,13,838.729,2153
1,388,13,838.729,2166
1,389,12,838.729,2178
1,390,12,838.729,2192
1,391,12,838.729,2205
1,392,12,838.729,2220
1,393,12,838.729,2234
1,394,12,838.729,2248
1,395,12,838.729,2262
1,396,12,838.729,2274
1,397,12,835.76,2288
1,398,12,835.76,2302
1,399,12,835.76,2316
1,400,12,835.76,2329
1,401,13,835.76,2342
1,402,14,827.272,2354
1,403,14,827.272,2368
1,404,14,827.272,2382
1,405,14,827.272,2395
1,406,14,827.272,2410
1,407,14,827.272,2426
1,408,14,827.272,2440
1,409,14,827.272,2455
1,410,14,827.272,2466
1,411,14,827.272,2480
1,412,14,823.457,2493
1,413,13,823.457,2507
1,414,13,823.457,2522
1,415,13,823.457,2535
1,416,13,823.457,2548
1,417,13,823.457,2562
1,418,13,823.457,2577
1,419,14,823.457,2590
1,420,14,823.457,2603
1,421,14,823.457,2619
1,422,14,823.457,2634
1,423,14,823.457,2650
1,424,14,823.457,2665
1,425,14,823.457,2678
1,426,14,823.457,2692
1,427,14,806.938,2706
1,428,13,806.938,2720
1,429,13,806.938,2734
1,430,13,806.938,2750
1,431,13,806.938,2765
1,432,13,806.938,2779
1,433,13,806.938,2794
1,434,13,806.938,2807
1,435,13,806.938,2824
1,436,13,806.938,2841
1,437,13,806.938,2856
1,438,13,806.938,2872
1,439,13,806.938,2887
1,440,13,806.938,2900
1,441,13,806.938,2915
1,442,13,806.938,2930
1,443,13,806.938,2945
1,444,13,806.938,2960
1,445,13,806.938,2976
1,446,13,806.938,2990
1,447,13,806.938,3004
1,448,13,806.938,3019
1,449,13,806.938,3033
1,450,13,806.938,3050
1,451,13,806.938,3067
1,452,13,806.938,3082
1,453,13,806.938,3099
1,454,13,806.938,3113
1,455,13,806.938,3128
1,456,13,806.938,3143
1,457,13,806.938,3158
1,458,13,806.938,3174
1,459,13,806.938,3190
1,460,13,806.938,3206
1,461,13,806.938,3221
1,462,13,806.938,3240
1,463,13,806.938,3255
1,464,13,806.938,3272
1,465,13,806.938,3289
1,466,13,806.938,3306
1,467,13,806.938,3322
1,468,13,806.938,3336
1,469,13,806.806,3352
1,470,13,806.806,3368
1,471,13,806.806,3384
1,472,13,806.806,3399
1,473,13,806.806,3416
1,474,13,806.806,3432
1,475,13,806.806,3448
1,476,13,806.806,3465
1,477,13,806.806,3480
1,478,13,806.806,3499
1,479,13,806.806,3517
1,480,13,806.806,3533
1,481,13,806.806,3550
1,482,13,806.806,3565
1,483,13,806.806,3581
1,484,13,806.806,3597
1,485,13,806.806,3612
1,486,13,806.806,3629
1,487,13,806.806,3646
1,488,13,806.806,3664
1,489,13,806.806,3680
1,490,13,806.806,3695
1,491,13,806.806,3711
1,492,12,806.806,3729
1,493,12,806.806,3747
1,494,12,806.806,3764
1,495,12,806.806,3779
1,496,12,806.806,3795
1,497,12,806.806,3812
1,498,12,806.806,3828
1,499,12,806.806,3845
1,500,12,806.806,3861
1,501,12,806.806,3877
1,502,12,806.806,3893
1,503,12,806.806,3909
1,504,12,806.806,3927
1,505,12,806.806,3943
1,506,12,806.806,3961
1,507,12,806.806,3979
1,508,12,806.806,3994
1,509,12,806.806,4011
1,510,12,805.782,4029
1,511,12,805.782,4046
1,512,12,805.782,4062
1,513,12,805.782,4080
1,514,12,805.782,4099
1,515,12,805.782,4116
1,516,12,805.782,4133
1,517,12,805.782,4150
1,518,12,805.782,4168
1,519,12,805.782,4186
1,520,12,805.782,4203
1,521,12,805.782,4219
1,522,12,805.782,4236
1,523,12,805.782,4254
1,524,12,805.782,4272
1,525,12,805.782,4288
1,526,12,805.782,4307
1,527,12,805.782,4325
1,528,12,805.782,4342
1,529,12,805.782,4362
1,530,12,805.782,4382
1,531,12,805.782,4400
1,532,12,805.782,4418
1,533,12,805.782,4436
1,534,12,805.782,4452
1,535,12,805.782,4470
1,536,12,805.782,4489
1,537,12,805.782,4506
1,538,12,805.782,4525
1,539,12,805.782,4541
1,540,12,804.68,4559
1,541,12,804.68,4577
1,542,12,804.68,4593
