test, rrt iteration, number of waypoints, distance to goal, time
1,345,0,850.154,1557
1,346,14,850.154,1569
1,347,14,835.886,1581
1,348,14,835.886,1594
1,349,14,835.886,1605
1,350,14,835.886,1617
1,351,14,835.886,1628
1,352,15,835.886,1640
1,353,15,835.886,1653
1,354,15,835.886,1666
1,355,14,835.886,1679
1,356,14,835.886,1691
1,357,14,835.886,1702
1,358,14,835.886,1716
1,359,14,835.886,1730
1,360,14,835.886,1744
1,361,14,835.886,1756
1,362,14,835.886,1768
1,363,14,835.886,1781
1,364,14,835.886,1793
1,365,14,835.886,1806
1,366,14,829.777,1818
1,367,14,829.777,1831
1,368,14,829.777,1844
1,369,14,829.777,1856
1,370,14,829.777,1871
1,371,14,829.777,1888
1,372,14,829.777,1901
1,373,14,829.777,1915
1,374,14,829.777,1929
1,375,14,829.777,1943
1,376,14,829.777,1955
1,377,14,829.777,1969
1,378,14,829.777,1982
1,379,14,829.777,1994
1,380,14,829.777,2007
1,381,14,829.777,2019
1,382,14,829.777,2032
1,383,14,829.777,2045
1,384,14,829.777,2057
1,385,14,829.777,2073
1,386,14,829.777,2087
1,387,15,829.777,2103
1,388,15,829.777,2118
1,389,15,829.777,2132
1,390,15,829.777,2147
1,391,15,829.777,2159
1,392,15,829.777,2172
1,393,15,829.777,2185
1,394,15,829.777,2198
1,395,15,829.777,2212
1,396,15,829.777,2225
1,397,16,829.777,2239
1,398,16,827.305,2251
1,399,16,827.305,2266
1,400,16,827.305,2280
1,401,16,827.305,2296
1,402,16,827.305,2310
1,403,16,827.305,2322
1,404,16,827.305,2339
1,405,16,827.305,2355
1,406,16,827.305,2369
1,407,16,827.305,2384
1,408,16,827.305,2396
1,409,16,827.305,2409
1,410,16,825.357,2422
1,411,16,825.357,2437
1,412,16,825.357,2451
1,413,16,825.357,2463
1,414,16,825.357,2477
1,415,16,825.357,2490
1,416,16,825.357,2504
1,417,16,825.357,2518
1,418,16,825.357,2533
1,419,16,825.357,2547
1,420,16,825.357,2564
1,421,16,825.357,2579
1,422,16,823.378,2595
1,423,16,823.378,2610
1,424,16,823.378,2626
1,425,16,823.378,2638
1,426,16,823.378,2652
1,427,16,819.46,2666
1,428,16,819.46,2680
1,429,16,819.46,2695
1,430,16,819.46,2709
1,431,16,818.057,2724
1,432,16,818.057,2738
1,433,16,818.057,2753
1,434,16,818.057,2767
1,435,16,818.057,2782
1,436,16,818.057,2797
1,437,15,818.057,2812
1,438,15,818.057,2827
1,439,15,818.057,2843
1,440,15,818.057,2859
1,441,15,818.057,2875
1,442,15,818.057,2889
1,443,15,818.057,2904
1,444,15,818.057,2920
1,445,15,818.057,2935
1,446,15,818.057,2949
1,447,14,818.057,2964
1,448,14,818.057,2979
1,449,14,818.057,2995
1,450,14,818.057,3013
1,451,14,818.057,3027
1,452,14,818.057,3043
1,453,14,818.057,3058
1,454,14,806.39,3075
1,455,14,806.39,3092
1,456,14,806.39,3109
1,457,14,806.39,3124
1,458,14,806.39,3139
1,459,14,806.39,3155
1,460,14,806.39,3170
1,461,14,806.39,3186
1,462,14,806.39,3202
1,463,14,805.546,3219
1,464,14,805.546,3238
1,465,14,805.546,3255
1,466,14,805.546,3274
1,467,14,805.546,3294
1,468,14,805.546,3310
1,469,15,805.546,3327
1,470,15,805.546,3344
1,471,15,805.546,3361
1,472,15,805.546,3378
1,473,15,805.546,3393
1,474,15,805.546,3408
1,475,15,805.546,3425
1,476,15,805.546,3441
1,477,15,805.546,3458
1,478,15,805.546,3474
1,479,15,805.546,3489
1,480,15,805.546,3507
1,481,15,805.546,3526
1,482,15,805.546,3541
1,483,15,805.546,3557
1,484,15,805.546,3575
1,485,15,805.546,3593
1,486,15,805.546,3612
1,487,15,805.546,3628
1,488,15,805.546,3646
