test, rrt iteration, number of waypoints, distance to goal, time
1,180,0,838.615,501
1,181,13,838.615,508
1,182,13,838.615,514
1,183,13,838.615,521
1,184,13,838.615,528
1,185,13,838.615,535
1,186,13,838.615,542
1,187,13,838.615,548
1,188,13,838.615,556
1,189,13,838.615,562
1,190,13,838.615,568
1,191,13,838.615,576
1,192,13,838.615,583
1,193,13,838.615,591
1,194,13,838.615,596
1,195,13,838.615,603
1,196,13,838.615,609
1,197,13,838.285,616
1,198,13,838.285,622
1,199,13,838.285,630
1,200,13,838.285,637
1,201,13,838.285,644
1,202,13,838.285,653
1,203,13,838.285,659
1,204,13,838.285,668
1,205,12,838.285,675
1,206,12,838.285,683
1,207,12,838.285,691
1,208,12,838.285,697
1,209,12,838.285,705
1,210,12,838.285,712
1,211,12,838.285,719
1,212,12,836.77,727
1,213,12,836.77,735
1,214,12,836.77,742
1,215,12,836.77,750
1,216,12,836.77,759
1,217,12,836.77,767
1,218,12,836.77,776
1,219,12,836.77,783
1,220,12,836.77,792
1,221,12,836.77,799
1,222,12,836.77,806
1,223,12,836.77,814
1,224,12,836.77,822
1,225,12,836.619,830
1,226,12,836.619,838
1,227,12,836.619,846
1,228,12,836.619,855
1,229,12,836.619,863
1,230,12,836.619,871
1,231,12,836.619,878
1,232,12,836.619,887
1,233,12,836.619,895
1,234,12,836.619,903
1,235,12,836.619,911
1,236,12,836.619,919
1,237,12,836.619,927
1,238,12,836.619,935
1,239,12,836.619,944
1,240,12,836.619,952
1,241,12,836.619,961
1,242,12,836.619,970
1,243,12,836.619,979
1,244,12,836.619,988
1,245,12,836.619,996
1,246,12,836.619,1005
1,247,12,836.619,1014
1,248,12,809.695,1023
1,249,12,809.695,1031
1,250,12,809.695,1040
1,251,12,809.695,1050
1,252,12,809.695,1058
1,253,12,809.695,1067
1,254,12,809.695,1076
1,255,12,809.695,1087
1,256,12,809.695,1097
1,257,12,809.695,1106
1,258,12,809.695,1116
1,259,12,809.695,1125
1,260,12,809.695,1134
1,261,12,809.695,1143
1,262,12,809.695,1152
1,263,12,809.695,1161
1,264,12,809.695,1171
1,265,12,809.695,1179
1,266,12,809.695,1189
1,267,12,809.695,1199
1,268,12,809.695,1210
1,269,12,809.695,1220
1,270,12,809.695,1230
1,271,12,809.695,1240
1,272,12,809.695,1249
1,273,12,809.695,1258
1,274,12,809.695,1267
1,275,12,809.695,1276
1,276,12,809.695,1286
1,277,12,809.695,1296
1,278,12,809.695,1306
1,279,12,809.695,1316
1,280,12,809.695,1327
1,281,12,809.695,1336
1,282,12,809.695,1345
1,283,12,809.695,1356
1,284,12,809.695,1366
1,285,12,809.695,1376
1,286,12,809.695,1385
1,287,12,809.695,1395
1,288,12,809.695,1406
1,289,12,809.695,1416
1,290,12,809.695,1427
1,291,12,809.695,1436
1,292,12,809.695,1445
1,293,12,809.695,1458
1,294,12,809.695,1468
1,295,12,809.695,1480
1,296,12,809.695,1490
1,297,12,809.695,1500
1,298,12,809.695,1511
1,299,12,809.695,1521
1,300,12,809.695,1530
1,301,12,809.695,1541
1,302,12,809.695,1551
