test, rrt iteration, number of waypoints, distance to goal, time
1,357,0,858.897,1657
1,358,11,858.897,1669
1,359,11,858.897,1680
1,360,11,851.535,1692
1,361,11,851.535,1705
1,362,11,851.535,1717
1,363,11,851.535,1729
1,364,11,851.535,1746
1,365,11,851.535,1758
1,366,11,851.535,1772
1,367,11,851.535,1786
1,368,11,851.535,1798
1,369,11,846.578,1809
1,370,11,846.578,1820
1,371,11,846.578,1833
1,372,11,846.578,1846
1,373,11,846.578,1859
1,374,11,846.578,1873
1,375,11,846.578,1886
1,376,11,846.578,1900
1,377,11,846.578,1912
1,378,11,846.578,1925
1,379,11,846.578,1939
1,380,11,846.578,1952
1,381,11,846.578,1963
1,382,11,844.996,1975
1,383,11,844.996,1986
1,384,11,844.996,2000
1,385,11,844.996,2013
1,386,11,844.996,2027
1,387,11,844.996,2044
1,388,11,844.996,2057
1,389,11,844.996,2069
1,390,11,844.996,2085
1,391,11,844.996,2098
1,392,11,844.996,2112
1,393,11,844.996,2123
1,394,11,844.996,2135
1,395,11,844.996,2147
1,396,11,844.996,2161
1,397,11,844.996,2174
1,398,11,844.996,2189
1,399,11,844.996,2201
1,400,11,844.996,2217
1,401,11,844.996,2230
1,402,11,844.996,2245
1,403,11,844.996,2258
1,404,11,844.996,2273
1,405,11,844.996,2284
1,406,11,844.996,2298
1,407,11,844.996,2312
1,408,11,844.996,2326
1,409,11,844.996,2341
1,410,11,844.996,2354
1,411,11,844.996,2370
1,412,11,844.996,2387
1,413,11,844.996,2401
1,414,11,844.996,2417
1,415,11,844.996,2433
1,416,11,844.996,2447
1,417,11,844.996,2458
1,418,11,824.279,2471
1,419,11,824.279,2484
1,420,11,824.279,2498
1,421,11,824.279,2512
1,422,11,824.279,2527
1,423,11,824.279,2542
1,424,11,824.279,2557
1,425,11,824.279,2571
1,426,11,824.279,2587
1,427,11,824.279,2602
1,428,11,815.596,2617
1,429,11,815.596,2629
1,430,11,815.596,2642
1,431,11,815.596,2656
1,432,11,815.596,2671
1,433,11,815.596,2686
1,434,11,815.596,2701
1,435,11,815.596,2715
1,436,11,815.596,2730
1,437,11,815.596,2744
1,438,11,815.596,2761
1,439,11,815.596,2776
1,440,11,815.596,2790
1,441,11,815.596,2803
1,442,11,815.596,2817
1,443,11,815.596,2831
1,444,11,815.596,2846
1,445,11,813.51,2861
1,446,11,813.51,2876
1,447,11,813.51,2891
1,448,11,813.51,2906
1,449,11,813.51,2922
1,450,11,813.51,2939
1,451,11,813.51,2954
1,452,11,813.51,2970
1,453,11,813.51,2983
1,454,11,813.51,2998
1,455,11,813.51,3012
1,456,11,813.51,3027
1,457,11,813.51,3043
1,458,11,813.51,3059
1,459,11,813.51,3074
1,460,11,813.51,3090
1,461,11,813.51,3106
1,462,11,813.51,3124
1,463,11,813.51,3140
1,464,11,813.51,3155
1,465,11,811.362,3168
1,466,11,811.362,3182
1,467,11,811.362,3197
1,468,11,810.287,3213
1,469,10,810.287,3230
1,470,10,810.287,3245
1,471,10,810.287,3264
1,472,10,810.287,3280
1,473,10,810.287,3301
1,474,10,810.287,3318
1,475,10,810.287,3338
1,476,10,810.287,3355
1,477,10,810.287,3371
1,478,10,810.287,3388
1,479,10,810.287,3404
1,480,10,810.287,3421
1,481,10,810.287,3436
1,482,10,810.287,3453
1,483,10,810.287,3468
1,484,10,810.287,3488
1,485,10,810.287,3507
1,486,10,810.287,3522
1,487,10,810.287,3538
1,488,10,810.287,3553
1,489,10,807.071,3570
1,490,10,807.071,3587
1,491,10,807.071,3604
1,492,10,807.071,3620
1,493,10,807.071,3637
1,494,10,807.071,3658
1,495,10,807.071,3677
1,496,10,807.071,3695
1,497,10,807.071,3711
1,498,10,807.071,3728
1,499,10,807.071,3744
1,500,10,807.071,3760
1,501,10,807.071,3777
1,502,10,807.071,3795
1,503,10,807.071,3811
1,504,10,807.071,3828
1,505,10,807.071,3847
1,506,10,807.071,3866
1,507,10,807.071,3883
1,508,10,807.071,3901
1,509,10,807.071,3918
1,510,10,807.071,3935
1,511,10,806.963,3952
1,512,11,806.963,3970
1,513,11,806.963,3987
1,514,11,806.963,4004
1,515,11,806.963,4022
1,516,11,806.963,4040
1,517,11,806.963,4056
1,518,11,806.963,4072
1,519,11,806.963,4091
1,520,11,806.963,4109
1,521,11,806.963,4124
1,522,11,806.963,4140
1,523,11,806.963,4158
1,524,11,806.963,4175
1,525,11,806.963,4192
1,526,11,806.963,4209
1,527,11,806.963,4225
1,528,11,806.963,4243
1,529,11,806.963,4260
1,530,11,806.963,4281
1,531,11,806.963,4299
1,532,11,806.963,4317
1,533,11,806.963,4331
1,534,11,806.963,4348
