test, rrt iteration, number of waypoints, distance to goal, time
1,489,0,826.025,2921
1,490,14,826.025,2936
1,491,14,826.025,2952
1,492,14,826.025,2968
1,493,14,824.86,2984
1,494,14,824.86,3002
1,495,15,824.86,3018
1,496,15,824.86,3035
1,497,15,824.86,3053
1,498,15,824.86,3069
1,499,15,824.86,3085
1,500,15,824.86,3101
1,501,15,824.86,3116
1,502,15,824.86,3135
1,503,15,824.86,3153
1,504,15,824.86,3171
1,505,15,824.731,3185
1,506,15,824.731,3201
1,507,15,823.39,3217
1,508,16,823.39,3234
1,509,16,823.39,3251
1,510,16,823.39,3269
1,511,16,823.39,3286
1,512,16,823.39,3305
1,513,16,823.39,3322
1,514,16,823.39,3344
1,515,16,823.39,3364
1,516,16,823.39,3381
1,517,16,823.39,3399
1,518,16,822.975,3420
1,519,16,822.975,3440
1,520,16,822.975,3458
1,521,16,822.975,3476
1,522,16,822.975,3491
1,523,16,822.975,3507
1,524,16,822.975,3523
1,525,16,822.975,3542
1,526,16,822.975,3559
1,527,16,822.975,3578
1,528,16,822.944,3596
1,529,16,822.944,3613
1,530,16,822.944,3630
1,531,16,822.944,3649
1,532,16,822.944,3667
1,533,16,822.944,3685
1,534,16,822.944,3706
1,535,16,822.944,3724
1,536,16,822.944,3743
1,537,16,822.944,3762
1,538,16,822.944,3781
1,539,16,822.944,3796
1,540,16,822.513,3813
1,541,16,822.513,3830
1,542,16,822.513,3848
1,543,15,822.513,3865
1,544,15,822.513,3884
1,545,15,822.513,3902
1,546,15,822.513,3921
1,547,15,814.41,3938
1,548,15,814.41,3957
1,549,15,814.41,3974
1,550,15,814.41,3996
1,551,15,814.41,4014
1,552,15,814.41,4035
1,553,15,814.41,4054
1,554,15,814.41,4073
1,555,15,814.41,4092
1,556,15,814.41,4109
1,557,15,813.862,4127
1,558,15,813.862,4146
1,559,15,813.862,4164
1,560,15,813.862,4184
1,561,15,813.862,4202
1,562,15,813.862,4222
1,563,15,813.862,4243
1,564,15,813.862,4264
1,565,15,813.862,4284
1,566,15,813.862,4306
1,567,15,813.862,4326
1,568,15,813.862,4347
1,569,15,813.862,4368
1,570,15,813.862,4387
1,571,15,813.862,4405
1,572,15,813.862,4424
1,573,15,813.862,4441
1,574,15,813.862,4461
1,575,15,813.862,4479
1,576,15,813.862,4499
1,577,15,813.862,4518
1,578,15,813.862,4536
1,579,15,813.862,4555
1,580,15,813.862,4577
1,581,15,813.862,4600
1,582,15,813.862,4622
1,583,15,813.862,4644
1,584,15,813.862,4666
1,585,15,813.862,4686
1,586,15,813.862,4705
1,587,15,813.862,4724
1,588,15,813.862,4742
1,589,15,813.862,4760
1,590,15,813.862,4780
1,591,15,813.862,4800
1,592,15,812.807,4819
1,593,15,812.807,4839
1,594,15,812.807,4858
1,595,15,812.807,4879
1,596,15,812.807,4899
1,597,15,812.807,4919
1,598,15,812.807,4941
1,599,15,812.807,4963
1,600,15,812.807,4986
1,601,15,812.807,5009
1,602,15,812.807,5030
1,603,15,812.807,5050
1,604,15,812.807,5068
1,605,15,812.763,5087
1,606,15,812.763,5106
1,607,15,812.763,5125
1,608,15,812.763,5145
1,609,15,812.763,5165
1,610,15,812.763,5185
1,611,15,812.763,5210
1,612,15,812.763,5231
1,613,15,812.763,5252
1,614,15,812.763,5275
1,615,15,812.763,5297
1,616,15,812.763,5318
1,617,15,812.763,5339
1,618,15,812.763,5359
1,619,15,812.763,5379
1,620,15,810.564,5399
1,621,16,810.564,5417
1,622,16,810.564,5438
1,623,16,810.564,5458
1,624,16,810.419,5478
1,625,16,810.419,5499
1,626,16,810.419,5521
1,627,15,810.419,5543
1,628,15,807.062,5565
1,629,15,807.062,5586
1,630,15,807.062,5606
1,631,15,807.062,5626
1,632,15,807.062,5649
1,633,15,807.062,5670
1,634,15,807.062,5691
1,635,15,807.062,5713
1,636,15,807.062,5732
1,637,15,807.062,5752
1,638,15,807.062,5774
1,639,15,807.062,5794
1,640,15,807.062,5816
1,641,15,807.062,5837
1,642,15,807.062,5858
1,643,15,807.062,5884
1,644,15,807.062,5907
1,645,15,807.062,5928
1,646,15,807.062,5953
1,647,15,807.062,5977
1,648,15,807.062,5999
1,649,15,807.062,6023
