test, rrt iteration, number of waypoints, distance to goal, time
1,580,0,827.699,3956
1,581,13,827.699,3975
1,582,13,827.699,3993
1,583,13,827.699,4014
1,584,13,827.699,4032
1,585,13,827.699,4053
1,586,13,827.699,4073
1,587,13,827.699,4094
1,588,13,827.699,4115
1,589,13,827.699,4135
1,590,13,827.699,4153
1,591,13,827.699,4175
1,592,13,827.699,4194
1,593,13,827.699,4214
1,594,13,827.699,4230
1,595,13,822.215,4249
1,596,13,821.904,4267
1,597,13,821.904,4288
1,598,13,821.904,4308
1,599,13,821.904,4328
1,600,13,821.904,4349
1,601,13,821.904,4369
1,602,13,821.904,4390
1,603,13,821.904,4413
1,604,13,821.904,4435
1,605,13,821.904,4456
1,606,13,821.904,4475
1,607,13,821.904,4495
1,608,13,821.904,4512
1,609,13,821.904,4530
1,610,13,821.904,4549
1,611,13,821.904,4569
1,612,13,821.904,4589
1,613,13,821.904,4609
1,614,13,821.904,4630
1,615,13,821.904,4651
1,616,13,821.904,4671
1,617,13,821.904,4691
1,618,13,821.904,4710
1,619,13,821.904,4730
1,620,13,821.904,4755
1,621,13,821.904,4775
1,622,13,821.904,4793
1,623,13,821.904,4813
1,624,13,821.904,4831
1,625,13,821.904,4851
1,626,13,821.904,4872
1,627,13,821.904,4895
1,628,13,821.904,4918
1,629,13,821.904,4938
1,630,13,821.904,4961
1,631,13,821.904,4981
1,632,13,821.904,5002
1,633,13,821.904,5026
1,634,13,821.904,5047
1,635,13,821.904,5068
1,636,13,821.904,5086
1,637,13,821.904,5106
1,638,13,821.187,5126
1,639,14,821.187,5145
1,640,14,821.187,5165
1,641,14,821.187,5185
1,642,14,821.187,5207
1,643,14,821.187,5228
1,644,14,821.187,5249
1,645,14,821.187,5272
1,646,14,821.187,5295
1,647,14,821.187,5319
1,648,14,821.187,5342
1,649,14,821.187,5365
1,650,14,821.187,5386
1,651,14,821.187,5404
1,652,14,821.187,5424
1,653,14,821.187,5444
1,654,14,821.187,5464
1,655,14,821.187,5486
1,656,14,821.187,5507
1,657,14,821.187,5529
1,658,14,821.187,5550
1,659,14,821.187,5573
1,660,14,821.187,5597
1,661,14,821.187,5621
1,662,14,821.187,5644
1,663,14,821.187,5667
1,664,14,821.187,5692
1,665,14,821.187,5713
1,666,14,821.187,5732
1,667,14,821.187,5752
1,668,14,821.187,5773
1,669,14,821.187,5794
1,670,14,821.187,5816
1,671,14,821.187,5837
1,672,14,821.187,5859
1,673,14,821.187,5881
1,674,14,821.187,5903
1,675,14,821.187,5926
1,676,14,821.187,5947
1,677,14,821.187,5971
1,678,14,821.187,5998
1,679,14,821.187,6020
1,680,14,821.187,6042
1,681,14,821.187,6061
1,682,14,821.187,6082
1,683,14,821.187,6104
1,684,14,821.187,6125
1,685,14,821.187,6148
1,686,14,821.187,6171
1,687,14,821.187,6195
1,688,14,821.187,6217
1,689,14,821.187,6241
1,690,14,821.187,6265
1,691,14,821.187,6290
1,692,14,821.187,6312
1,693,14,821.187,6334
1,694,14,821.187,6358
1,695,14,821.187,6380
1,696,14,821.187,6400
1,697,14,821.187,6421
1,698,14,821.187,6443
1,699,14,821.187,6464
1,700,14,821.187,6486
1,701,14,821.187,6508
1,702,14,821.187,6532
1,703,14,821.187,6556
1,704,14,821.187,6578
1,705,14,821.187,6603
1,706,14,821.187,6628
1,707,14,821.187,6650
1,708,14,821.187,6676
1,709,14,821.187,6700
1,710,14,821.187,6723
1,711,14,821.187,6742
1,712,14,821.187,6765
1,713,14,821.187,6787
1,714,14,821.124,6809
1,715,14,821.124,6831
1,716,14,821.124,6855
1,717,14,821.124,6879
1,718,14,821.124,6901
1,719,14,821.124,6928
1,720,14,821.124,6952
1,721,14,821.124,6975
1,722,14,821.124,6997
1,723,14,821.124,7022
1,724,14,821.124,7046
1,725,14,821.124,7069
1,726,14,821.124,7089
1,727,14,821.124,7111
1,728,14,821.124,7134
1,729,14,819.798,7156
1,730,13,819.798,7179
1,731,13,819.798,7203
1,732,13,819.798,7230
1,733,13,819.798,7256
1,734,13,819.798,7285
1,735,13,819.798,7311
1,736,13,819.798,7336
1,737,13,803.194,7366
1,738,13,803.194,7391
1,739,13,803.194,7416
1,740,13,803.194,7440
