test, rrt iteration, number of waypoints, distance to goal, time
1,510,0,894.425,3138
1,511,13,894.425,3154
1,512,13,894.425,3170
1,513,13,894.425,3189
1,514,13,894.425,3206
1,515,13,894.425,3223
1,516,13,891.489,3241
1,517,13,891.489,3259
1,518,13,891.489,3278
1,519,14,891.489,3295
1,520,14,891.489,3311
1,521,14,891.489,3329
1,522,14,891.489,3347
1,523,14,891.489,3366
1,524,14,891.489,3383
1,525,14,891.489,3398
1,526,14,891.489,3414
1,527,14,891.489,3431
1,528,14,891.489,3449
1,529,14,891.489,3467
1,530,14,891.489,3484
1,531,14,891.307,3502
1,532,14,891.307,3520
1,533,14,891.307,3539
1,534,14,891.307,3556
1,535,14,891.307,3574
1,536,14,891.307,3592
1,537,14,891.307,3612
1,538,14,891.307,3632
1,539,14,891.307,3649
1,540,14,891.307,3664
1,541,14,887.79,3681
1,542,14,887.79,3699
1,543,14,887.79,3717
1,544,14,887.79,3734
1,545,14,887.79,3752
1,546,14,887.79,3772
1,547,14,887.79,3790
1,548,13,887.79,3808
1,549,13,887.79,3825
1,550,13,839.632,3843
1,551,13,839.632,3863
1,552,13,839.632,3884
1,553,13,839.632,3902
1,554,13,839.632,3921
1,555,13,839.632,3937
1,556,13,822.037,3955
1,557,14,822.037,3972
1,558,14,822.037,3989
1,559,14,805.248,4009
1,560,14,805.248,4028
1,561,14,805.248,4047
1,562,14,805.248,4066
1,563,14,805.248,4086
1,564,14,805.248,4107
1,565,14,805.248,4127
1,566,14,805.248,4149
1,567,14,805.248,4167
1,568,14,805.248,4185
1,569,14,805.248,4201
1,570,14,805.248,4219
1,571,14,805.248,4237
1,572,14,801.63,4255
1,573,13,801.63,4275
1,574,13,801.63,4295
1,575,13,801.63,4314
1,576,13,801.63,4335
1,577,13,801.63,4354
1,578,13,801.63,4376
1,579,13,801.63,4399
1,580,13,801.63,4422
1,581,13,801.6,4443
1,582,13,801.6,4461
1,583,13,801.6,4479
1,584,13,801.6,4497
1,585,13,801.6,4516
