test, rrt iteration, number of waypoints, distance to goal, time
1,301,0,663.636,1382
1,302,12,663.636,1392
1,303,12,663.636,1403
1,304,12,663.636,1415
1,305,12,663.636,1426
1,306,12,663.636,1438
1,307,12,663.636,1449
1,308,12,663.636,1462
1,309,12,663.636,1474
1,310,12,663.636,1487
1,311,12,663.636,1499
1,312,12,663.636,1511
1,313,12,663.221,1521
1,314,12,663.221,1530
1,315,12,663.221,1540
1,316,12,663.221,1552
1,317,12,663.221,1563
1,318,12,663.221,1574
1,319,12,663.221,1585
1,320,12,663.221,1596
1,321,13,663.221,1610
1,322,13,663.221,1623
1,323,13,663.221,1637
1,324,13,663.221,1652
1,325,13,655.66,1665
1,326,13,655.66,1677
1,327,13,655.66,1689
1,328,13,655.66,1699
1,329,13,653.831,1711
1,330,13,653.831,1722
1,331,13,653.831,1735
1,332,13,653.831,1747
1,333,13,653.831,1759
1,334,13,653.831,1771
1,335,13,653.831,1785
1,336,13,653.831,1798
1,337,13,653.831,1812
1,338,13,653.831,1827
1,339,13,653.831,1840
1,340,13,653.831,1854
1,341,13,653.831,1865
1,342,13,653.831,1875
1,343,13,653.831,1886
1,344,13,653.831,1899
1,345,13,653.831,1911
1,346,13,653.831,1924
1,347,13,653.831,1936
1,348,13,653.831,1949
1,349,13,653.831,1962
1,350,14,645.524,1973
1,351,14,645.524,1989
1,352,14,645.524,2008
1,353,14,645.524,2027
1,354,14,645.524,2041
1,355,14,645.524,2056
1,356,14,645.524,2067
1,357,14,645.339,2077
1,358,14,645.339,2090
1,359,14,644.799,2103
1,360,14,644.799,2116
1,361,14,644.799,2129
1,362,14,644.799,2141
1,363,15,644.799,2154
1,364,15,644.799,2166
1,365,15,644.799,2181
1,366,15,644.799,2194
1,367,15,644.799,2207
1,368,15,644.799,2221
1,369,15,644.799,2235
1,370,15,644.799,2251
1,371,15,644.799,2266
1,372,15,644.799,2280
1,373,15,644.799,2290
1,374,15,644.799,2303
1,375,15,644.799,2316
1,376,15,644.799,2329
1,377,15,641.41,2342
1,378,15,641.41,2357
1,379,15,641.41,2370
1,380,15,641.41,2385
1,381,15,641.41,2401
1,382,15,641.41,2415
1,383,15,641.41,2428
1,384,15,641.41,2444
1,385,15,641.41,2461
1,386,15,641.41,2476
1,387,15,638.746,2491
1,388,15,638.746,2505
1,389,15,638.746,2516
1,390,15,638.746,2530
1,391,15,638.746,2543
1,392,15,638.608,2558
1,393,15,638.608,2572
1,394,15,638.608,2586
1,395,15,638.608,2600
1,396,15,638.608,2616
1,397,15,638.608,2631
1,398,14,638.608,2646
1,399,14,638.608,2660
1,400,14,638.608,2677
1,401,14,638.608,2693
1,402,14,638.608,2709
1,403,14,638.608,2724
1,404,14,638.608,2740
1,405,14,638.608,2754
1,406,14,638.608,2769
1,407,14,638.608,2784
1,408,14,638.608,2800
1,409,14,638.608,2814
1,410,14,638.608,2830
1,411,15,638.608,2845
1,412,15,638.608,2860
1,413,15,638.608,2876
1,414,13,638.608,2893
1,415,14,638.608,2911
1,416,14,638.608,2927
1,417,14,638.608,2943
1,418,14,638.608,2958
1,419,14,638.608,2975
1,420,14,638.608,2989
1,421,14,638.608,3006
1,422,14,638.608,3022
1,423,14,638.608,3037
1,424,14,638.608,3052
1,425,14,638.608,3067
1,426,14,638.608,3083
1,427,14,638.608,3100
1,428,14,638.608,3116
1,429,14,638.608,3135
1,430,14,637.193,3154
1,431,14,637.193,3171
1,432,14,636.903,3187
1,433,14,636.903,3202
1,434,14,636.903,3219
1,435,14,636.903,3235
1,436,14,636.903,3252
1,437,14,636.903,3269
1,438,14,636.903,3287
1,439,14,632.842,3302
1,440,14,632.842,3319
1,441,14,632.842,3335
1,442,14,632.842,3354
1,443,14,632.842,3373
1,444,14,632.842,3389
1,445,14,632.842,3408
1,446,14,632.842,3426
1,447,14,632.842,3444
1,448,14,632.842,3459
1,449,14,632.842,3476
1,450,14,632.842,3492
1,451,14,632.842,3509
1,452,14,632.842,3525
1,453,14,632.842,3545
1,454,14,632.842,3561
1,455,14,632.842,3577
1,456,14,632.842,3594
1,457,14,632.842,3610
1,458,14,632.842,3630
1,459,14,632.842,3649
1,460,14,632.842,3668
1,461,14,632.842,3688
1,462,14,632.842,3706
1,463,14,632.842,3724
1,464,14,632.842,3743
1,465,14,632.842,3759
1,466,14,632.842,3778
1,467,14,632.842,3795
1,468,14,632.842,3814
1,469,14,632.842,3833
1,470,14,632.842,3853
1,471,14,632.842,3872
1,472,14,632.842,3891
1,473,14,632.842,3909
1,474,14,632.842,3930
1,475,14,632.842,3949
1,476,14,632.842,3970
1,477,14,632.842,3989
1,478,14,632.842,4007
1,479,14,632.842,4025
1,480,14,632.842,4042
1,481,14,631.15,4060
1,482,14,631.15,4079
1,483,14,631.15,4098
1,484,14,631.15,4116
1,485,14,631.15,4135
1,486,14,631.15,4156
1,487,14,631.15,4175
1,488,14,631.15,4195
1,489,14,631.15,4216
1,490,14,631.15,4235
1,491,14,631.15,4258
1,492,14,631.15,4277
1,493,14,631.15,4296
1,494,14,631.15,4316
1,495,14,631.15,4333
1,496,14,631.15,4351
1,497,14,631.15,4368
1,498,14,631.15,4390
1,499,14,630.376,4409
1,500,14,630.376,4427
1,501,14,630.376,4449
1,502,14,630.376,4470
1,503,14,630.376,4489
1,504,14,630.376,4512
1,505,14,630.376,4535
1,506,13,630.376,4554
1,507,13,630.376,4571
1,508,13,630.376,4588
1,509,13,630.376,4606
1,510,13,630.376,4623
1,511,13,630.376,4643
1,512,13,630.376,4661
1,513,13,630.376,4681
1,514,13,630.376,4701
1,515,13,630.376,4719
1,516,13,630.376,4739
1,517,13,630.376,4757
1,518,13,630.376,4780
1,519,13,630.376,4800
1,520,13,630.376,4818
1,521,13,630.376,4837
1,522,13,630.376,4857
1,523,13,630.376,4875
1,524,13,629.44,4894
1,525,13,629.44,4914
1,526,13,629.44,4936
1,527,13,629.44,4956
1,528,13,629.44,4975
1,529,13,629.44,4997
1,530,13,629.44,5017
1,531,13,629.44,5038
1,532,13,629.44,5059
1,533,13,629.44,5079
1,534,13,629.44,5100
1,535,13,629.44,5118
1,536,13,629.44,5136
1,537,13,629.44,5155
1,538,13,629.44,5174
1,539,13,629.44,5197
