test, rrt iteration, number of waypoints, distance to goal, time
1,416,0,1047.54,2587
1,417,17,1047.54,2601
1,418,17,1047.54,2614
1,419,17,1047.54,2627
1,420,17,1047.54,2643
1,421,18,1047.54,2660
1,422,18,1047.54,2677
1,423,18,1047.54,2695
1,424,18,1043.93,2714
1,425,18,1043.93,2731
1,426,20,1043.93,2747
1,427,20,1043.93,2765
1,428,20,1043.93,2781
1,429,20,1043.93,2797
1,430,20,1043.93,2815
1,431,20,1043.93,2831
1,432,20,1043.93,2847
1,433,20,1043.93,2864
1,434,20,1043.93,2882
1,435,20,1043.93,2901
1,436,20,1043.93,2919
1,437,20,1043.93,2935
1,438,20,1043.93,2949
1,439,20,1043.93,2966
1,440,20,1040.51,2981
1,441,20,1040.51,2996
1,442,20,1040.51,3014
1,443,20,1040.51,3030
1,444,20,1040.51,3048
1,445,20,1040.51,3067
1,446,20,1040.51,3088
1,447,20,1040.51,3106
1,448,19,1040.51,3123
1,449,19,1040.51,3143
1,450,19,1040.51,3163
1,451,19,1040.51,3183
1,452,19,1040.51,3203
1,453,19,1040.51,3224
1,454,19,1040.51,3244
1,455,19,1040.51,3277
1,456,19,1040.51,3298
1,457,19,1040.51,3314
1,458,19,1040.51,3328
1,459,19,1040.51,3343
1,460,19,1040.51,3364
1,461,19,1040.51,3383
1,462,19,1040.51,3402
1,463,19,1040.51,3420
1,464,19,1040.51,3441
1,465,19,1040.51,3460
1,466,19,1040.51,3480
1,467,19,1040.51,3496
1,468,19,1040.51,3513
1,469,19,1040.51,3531
1,470,19,1040.51,3549
1,471,19,1040.51,3567
1,472,19,1040.51,3584
1,473,19,1040.51,3604
1,474,19,1040.51,3624
1,475,19,1040.51,3643
1,476,19,1040.51,3663
1,477,19,1040.51,3679
1,478,19,1040.51,3695
1,479,20,1040.51,3711
1,480,20,1040.51,3730
1,481,20,1040.51,3748
1,482,20,1040.51,3768
1,483,20,1040.51,3787
1,484,20,1037.81,3806
1,485,20,1037.81,3825
1,486,20,1037.81,3844
1,487,20,1037.81,3862
1,488,20,1037.81,3880
1,489,19,1037.81,3897
1,490,19,1034.34,3915
1,491,19,1034.34,3934
1,492,19,1034.34,3953
1,493,19,1034.34,3972
1,494,19,1034.34,3991
1,495,19,1034.34,4011
1,496,19,1034.34,4030
1,497,19,1034.34,4046
1,498,19,1028.11,4062
1,499,18,1028.11,4080
1,500,18,1028.11,4100
1,501,18,1028.11,4122
1,502,18,1028.11,4142
1,503,18,1028.11,4161
1,504,18,1028.11,4179
1,505,18,1028.11,4197
1,506,18,1028.11,4217
1,507,18,1028.11,4234
1,508,18,1028.11,4254
1,509,18,1028.11,4274
1,510,18,1028.11,4297
1,511,18,1028.11,4318
1,512,18,1028.11,4339
1,513,18,1028.11,4359
1,514,18,1028.11,4395
1,515,18,1028.11,4413
1,516,18,1028.11,4431
1,517,18,1028.11,4450
1,518,18,1028.11,4471
1,519,18,1028.11,4493
1,520,18,1028.11,4515
1,521,18,1028.11,4536
1,522,18,1028.11,4559
1,523,18,1028.11,4580
1,524,18,1028.11,4601
1,525,18,1028.11,4621
1,526,18,1028.11,4641
1,527,18,1028.11,4661
1,528,18,1028.11,4681
1,529,18,1028.11,4703
1,530,18,1028.11,4725
1,531,18,1028.11,4747
1,532,18,1028.11,4770
1,533,18,1028.11,4792
1,534,18,1025.2,4810
1,535,20,1025.2,4827
1,536,20,1000.87,4845
1,537,19,1000.87,4864
1,538,19,1000.87,4883
1,539,19,1000.87,4905
1,540,19,1000.87,4925
1,541,19,1000.87,4946
1,542,19,1000.87,4967
1,543,19,1000.87,4988
1,544,19,1000.87,5008
1,545,19,1000.87,5027
1,546,19,1000.87,5047
1,547,19,999.681,5067
1,548,19,999.681,5087
1,549,19,999.681,5106
1,550,19,999.681,5126
1,551,19,999.681,5148
1,552,19,999.681,5171
1,553,19,999.681,5205
1,554,19,999.681,5225
1,555,19,999.681,5243
1,556,19,999.681,5262
1,557,19,999.681,5282
1,558,19,999.681,5302
1,559,19,999.681,5323
1,560,19,999.681,5343
1,561,19,999.264,5366
1,562,19,999.264,5387
1,563,19,999.264,5408
1,564,19,999.264,5426
1,565,19,999.264,5447
1,566,19,999.264,5467
1,567,19,999.264,5488
1,568,19,999.264,5509
1,569,19,999.264,5532
1,570,19,999.264,5555
1,571,19,999.264,5578
1,572,19,999.264,5601
1,573,19,999.264,5619
1,574,19,999.264,5638
1,575,19,999.264,5656
1,576,19,999.264,5676
1,577,19,999.264,5697
1,578,19,999.264,5719
1,579,19,999.264,5740
1,580,19,999.264,5762
1,581,19,999.264,5783
1,582,19,999.264,5806
1,583,19,999.264,5828
1,584,20,999.264,5849
1,585,20,999.264,5870
1,586,20,999.264,5891
1,587,20,999.264,5913
1,588,20,999.264,5935
1,589,20,999.264,5957
1,590,20,999.264,5978
1,591,20,999.264,6002
1,592,20,999.264,6026
1,593,20,993.668,6048
1,594,20,993.668,6067
1,595,20,993.668,6087
1,596,20,993.668,6107
1,597,20,993.668,6127
1,598,20,993.668,6149
1,599,20,993.668,6174
1,600,20,993.668,6198
1,601,20,993.668,6222
1,602,20,993.668,6245
1,603,20,993.668,6268
1,604,20,993.668,6291
1,605,20,993.668,6313
1,606,20,993.668,6336
1,607,20,993.668,6359
1,608,20,993.568,6383
1,609,20,993.568,6408
1,610,20,993.568,6432
1,611,20,993.568,6455
1,612,20,993.568,6480
1,613,20,993.568,6506
1,614,20,993.568,6529
1,615,20,993.568,6549
1,616,20,993.568,6569
1,617,20,993.568,6595
1,618,20,989.419,6618
1,619,20,989.419,6641
1,620,20,989.419,6666
1,621,20,989.073,6691
1,622,20,989.073,6715
1,623,20,989.073,6739
1,624,20,989.073,6762
1,625,20,989.073,6784
1,626,20,989.073,6807
1,627,20,989.025,6831
1,628,20,989.025,6855
1,629,20,989.025,6877
1,630,20,989.025,6901
1,631,20,989.025,6924
1,632,20,989.025,6947
1,633,20,989.025,6970
1,634,20,989.025,6995
1,635,20,989.025,7018
1,636,20,989.025,7038
1,637,20,989.025,7059
1,638,20,984.533,7079
1,639,21,984.533,7103
1,640,21,984.533,7126
1,641,21,984.533,7150
1,642,21,984.533,7174
1,643,21,984.533,7199
1,644,21,984.533,7221
1,645,21,984.533,7244
1,646,21,984.533,7267
1,647,21,984.533,7293
1,648,19,984.533,7316
1,649,19,984.533,7339
1,650,19,984.533,7363
1,651,19,984.533,7388
1,652,19,984.533,7412
1,653,19,984.533,7438
1,654,19,984.533,7463
1,655,19,984.533,7501
1,656,19,984.533,7523
1,657,19,984.533,7546
1,658,19,984.533,7568
1,659,19,984.533,7593
1,660,18,984.533,7620
1,661,18,984.533,7646
1,662,18,984.533,7673
1,663,18,984.533,7697
1,664,18,984.533,7722
1,665,18,984.533,7745
1,666,18,984.533,7768
1,667,18,984.533,7792
1,668,18,984.533,7817
1,669,18,984.533,7844
1,670,18,984.533,7868
1,671,18,984.533,7896
1,672,18,979.304,7941
1,673,18,979.304,7963
1,674,18,979.304,7984
1,675,18,979.304,8006
1,676,18,979.304,8029
1,677,18,979.304,8057
1,678,18,979.304,8084
1,679,18,979.304,8108
1,680,18,979.304,8140
1,681,18,979.304,8164
1,682,18,979.304,8189
1,683,18,979.304,8212
1,684,18,979.304,8236
1,685,18,979.304,8260
1,686,18,979.304,8286
1,687,18,979.304,8311
1,688,18,979.304,8336
1,689,18,979.304,8364
1,690,18,979.304,8409
1,691,18,979.304,8430
1,692,18,979.304,8452
1,693,18,979.304,8475
1,694,18,979.304,8499
1,695,18,979.304,8527
1,696,18,979.304,8553
1,697,18,979.304,8579
1,698,18,979.304,8605
1,699,18,979.304,8630
1,700,18,979.304,8655
1,701,18,979.304,8681
1,702,18,979.304,8706
1,703,18,979.304,8731
1,704,18,979.304,8758
1,705,18,979.304,8785
1,706,18,979.304,8810
1,707,18,979.304,8836
1,708,18,979.304,8863
1,709,18,979.304,8892
1,710,18,979.304,8915
1,711,18,978.997,8937
1,712,18,978.997,8960
1,713,18,978.997,8984
1,714,18,978.997,9010
1,715,18,978.997,9036
1,716,18,978.997,9063
1,717,18,978.997,9092
1,718,18,978.997,9119
1,719,18,978.997,9146
1,720,18,978.997,9171
1,721,18,978.997,9197
1,722,18,978.997,9224
1,723,18,978.993,9249
1,724,18,978.993,9276
1,725,18,978.993,9303
1,726,18,978.993,9333
1,727,18,978.993,9364
1,728,18,978.993,9392
1,729,18,974.253,9418
1,730,17,974.253,9442
1,731,17,974.253,9466
1,732,17,974.253,9496
1,733,17,974.253,9526
1,734,17,974.253,9555
1,735,17,974.253,9582
1,736,17,974.237,9610
1,737,17,974.237,9636
1,738,17,974.237,9663
1,739,17,974.237,9689
1,740,17,974.237,9717
1,741,17,974.237,9744
1,742,17,974.237,9770
1,743,17,974.237,9799
1,744,17,974.237,9826
1,745,17,974.237,9855
1,746,17,974.237,9886
1,747,17,974.237,9911
1,748,17,974.237,9936
1,749,17,974.237,9962
1,750,17,974.237,9992
1,751,17,974.237,10020
1,752,17,974.237,10050
1,753,17,974.237,10079
1,754,17,974.237,10106
1,755,17,974.237,10133
1,756,17,974.237,10160
1,757,17,974.237,10184
1,758,17,974.237,10211
1,759,17,974.237,10239
1,760,17,974.237,10267
1,761,17,974.237,10295
1,762,17,974.237,10325
1,763,17,974.237,10357
1,764,17,974.237,10388
1,765,17,974.237,10412
1,766,17,974.237,10437
1,767,17,974.237,10461
1,768,17,974.237,10489
1,769,17,974.237,10519
1,770,17,974.237,10546
1,771,17,974.237,10575
1,772,17,974.237,10603
1,773,17,974.237,10630
1,774,17,974.237,10659
1,775,17,974.237,10686
1,776,17,974.237,10712
1,777,17,974.237,10741
1,778,17,974.237,10770
1,779,17,974.237,10798
1,780,17,974.237,10829
1,781,17,974.237,10859
1,782,17,974.237,10891
1,783,17,974.237,10916
1,784,17,974.237,10943
1,785,17,974.209,10973
1,786,17,973.952,11008
1,787,17,973.952,11039
1,788,17,973.952,11070
1,789,17,973.952,11100
1,790,17,973.952,11130
1,791,17,973.952,11160
1,792,17,973.952,11190
1,793,17,973.952,11217
1,794,17,973.952,11246
1,795,17,973.952,11275
1,796,17,973.924,11305
1,797,17,973.924,11335
1,798,17,973.924,11368
1,799,17,973.924,11401
1,800,17,973.924,11430
1,801,17,973.924,11458
1,802,17,973.924,11483
1,803,17,973.924,11512
