test, rrt iteration, number of waypoints, distance to goal, time
1,14,0,436.183,34
1,15,4,436.183,36
1,16,4,436.183,38
1,17,4,436.183,40
1,18,5,436.183,42
1,19,5,436.183,44
1,20,5,436.183,46
1,21,5,436.183,49
1,22,5,432.025,52
1,23,6,432.025,54
1,24,6,432.025,55
1,25,6,432.025,57
1,26,6,432.025,59
1,27,6,432.025,61
1,28,6,432.025,63
1,29,6,431.579,66
1,30,6,431.579,69
1,31,6,431.579,73
1,32,6,431.579,77
1,33,6,431.579,79
1,34,6,431.579,81
1,35,6,431.579,83
1,36,6,431.579,86
1,37,6,427.839,90
1,38,5,427.839,94
1,39,5,427.839,100
1,40,4,427.839,104
1,41,4,417.421,109
1,42,5,417.421,112
1,43,5,417.421,114
1,44,5,417.421,118
1,45,5,417.421,122
1,46,5,417.421,126
1,47,5,417.421,131
1,48,5,417.421,138
1,49,5,417.421,144
1,50,5,417.421,148
1,51,5,417.421,152
1,52,5,417.421,156
1,53,5,410.177,162
1,54,5,410.177,169
1,55,5,410.177,176
1,56,5,410.177,179
1,57,5,410.177,183
1,58,5,410.177,187
1,59,5,410.177,194
1,60,5,410.177,199
1,61,5,410.177,205
1,62,5,410.177,212
1,63,5,410.177,219
1,64,5,410.177,225
1,65,5,410.177,229
1,66,5,410.177,236
1,67,5,410.177,244
1,68,5,409.957,250
1,69,5,409.957,258
1,70,5,409.957,264
1,71,5,409.957,270
1,72,5,409.957,277
1,73,5,409.957,282
1,74,5,409.957,289
1,75,5,409.957,296
1,76,5,409.957,301
1,77,5,409.957,308
1,78,5,409.957,315
1,79,5,409.957,322
1,80,5,408.646,328
1,81,5,408.646,334
1,82,5,408.646,339
1,83,5,408.646,344
1,84,5,408.646,351
1,85,5,408.646,358
1,86,5,408.646,364
1,87,5,408.646,370
1,88,5,408.646,378
1,89,5,408.646,384
1,90,5,408.646,394
1,91,5,408.646,401
1,92,5,408.646,410
1,93,5,408.646,416
1,94,5,408.646,422
1,95,5,408.646,429
1,96,5,408.646,437
1,97,5,408.646,445
1,98,5,408.646,451
1,99,5,408.646,458
1,100,5,408.646,464
1,101,5,408.646,470
1,102,5,408.646,478
1,103,5,408.646,486
1,104,5,408.646,494
1,105,5,408.646,501
1,106,5,408.646,508
1,107,5,408.646,515
1,108,5,408.646,524
1,109,5,408.646,533
1,110,5,408.646,541
1,111,5,408.646,549
1,112,5,408.646,556
1,113,5,408.646,564
1,114,5,408.646,572
1,115,5,408.646,581
1,116,5,408.646,589
1,117,5,408.646,597
1,118,5,408.646,605
1,119,5,408.646,613
1,120,5,408.646,622
1,121,5,408.646,632
1,122,5,408.646,641
1,123,5,408.646,649
1,124,5,408.646,657
1,125,5,408.646,666
1,126,5,408.646,676
1,127,5,408.646,685
