test, rrt iteration, number of waypoints, distance to goal, time
1,77,0,654.503,202
1,78,8,654.503,207
1,79,8,654.503,211
1,80,8,654.503,215
1,81,8,654.503,219
1,82,8,654.503,224
1,83,8,654.503,229
1,84,8,654.503,233
1,85,8,654.503,236
1,86,8,654.503,240
1,87,8,654.503,245
1,88,8,653.092,250
1,89,8,653.092,255
1,90,8,653.092,260
1,91,8,653.092,266
1,92,8,653.092,271
1,93,8,643.939,275
1,94,8,643.939,280
1,95,8,643.939,284
1,96,8,643.939,289
1,97,8,643.939,294
1,98,8,643.939,300
1,99,8,643.939,305
1,100,8,643.939,311
1,101,8,643.939,316
1,102,8,643.939,321
1,103,8,643.939,325
1,104,8,643.939,329
1,105,8,631.998,334
1,106,9,631.998,340
1,107,9,619.386,346
1,108,7,619.386,352
1,109,7,619.386,358
1,110,7,619.386,363
1,111,7,619.386,367
1,112,7,619.386,373
1,113,7,619.386,379
1,114,7,619.386,385
1,115,7,619.386,391
1,116,7,619.386,398
1,117,7,619.386,405
1,118,7,619.386,410
1,119,7,619.386,415
1,120,7,619.386,421
1,121,7,619.386,427
1,122,7,619.386,433
1,123,7,619.386,439
1,124,7,619.386,446
1,125,7,619.386,452
1,126,7,619.386,458
1,127,7,619.386,463
1,128,7,619.386,470
1,129,7,619.386,476
1,130,7,619.386,483
1,131,7,619.386,491
1,132,7,619.386,499
1,133,7,619.386,506
1,134,7,619.386,512
1,135,7,619.386,518
1,136,7,619.386,525
1,137,7,619.386,531
1,138,7,619.386,539
1,139,7,619.386,546
1,140,7,619.386,553
1,141,8,619.386,561
1,142,8,619.386,570
1,143,7,619.386,576
1,144,7,619.386,582
1,145,7,619.386,589
1,146,7,619.386,597
1,147,7,619.386,604
1,148,7,619.386,613
1,149,8,619.386,621
1,150,8,618.49,628
1,151,8,618.49,636
1,152,8,618.49,643
1,153,8,616.981,651
1,154,8,616.981,659
1,155,8,616.981,667
1,156,8,616.981,675
1,157,8,616.981,683
1,158,8,616.981,692
1,159,8,616.981,698
1,160,8,616.981,707
1,161,8,616.981,717
1,162,8,616.981,725
1,163,8,616.981,734
1,164,8,616.981,743
1,165,8,616.981,751
1,166,8,616.981,760
1,167,8,616.981,769
1,168,8,616.981,778
1,169,8,616.981,786
1,170,8,616.981,793
1,171,8,616.981,802
1,172,8,616.981,812
1,173,8,616.981,820
1,174,8,616.981,830
1,175,8,616.981,839
1,176,8,616.981,848
1,177,8,616.981,858
1,178,8,616.981,870
1,179,8,616.981,879
1,180,8,616.981,888
1,181,8,616.981,898
1,182,8,615.002,907
1,183,8,615.002,917
1,184,8,615.002,926
1,185,8,615.002,936
1,186,8,615.002,949
1,187,8,615.002,958
1,188,8,615.002,968
1,189,8,615.002,977
1,190,8,615.002,988
1,191,7,615.002,998
1,192,7,615.002,1009
1,193,7,615.002,1022
1,194,7,615.002,1032
1,195,7,605.954,1044
1,196,9,605.954,1055
1,197,9,605.954,1064
1,198,9,604.745,1074
1,199,9,604.745,1085
1,200,9,604.745,1096
1,201,9,604.745,1106
1,202,9,604.745,1114
1,203,9,604.745,1129
1,204,9,604.745,1141
1,205,9,604.745,1152
1,206,9,604.745,1163
1,207,9,604.745,1173
1,208,10,604.745,1184
1,209,10,604.745,1195
1,210,10,604.745,1208
1,211,10,604.745,1219
1,212,10,604.745,1232
1,213,10,604.745,1242
1,214,10,604.745,1254
1,215,9,604.745,1266
1,216,9,604.745,1278
1,217,9,604.745,1290
1,218,9,604.745,1301
1,219,9,604.745,1313
1,220,9,604.745,1323
1,221,9,604.745,1333
1,222,9,600.409,1344
1,223,9,600.409,1355
1,224,9,600.409,1366
1,225,9,600.409,1379
1,226,9,600.409,1390
1,227,9,600.409,1404
1,228,9,600.409,1415
1,229,9,600.409,1427
1,230,9,600.409,1440
1,231,9,600.409,1464
1,232,9,600.409,1476
1,233,9,600.409,1489
1,234,9,600.409,1501
1,235,9,600.409,1515
1,236,9,600.409,1528
1,237,9,600.409,1540
1,238,9,600.409,1553
1,239,9,600.409,1562
1,240,9,600.409,1581
1,241,9,600.409,1594
1,242,9,600.409,1607
1,243,9,600.409,1619
1,244,9,600.409,1633
1,245,10,600.409,1646
1,246,10,600.409,1658
1,247,10,600.409,1669
1,248,10,600.409,1680
1,249,10,600.409,1691
1,250,10,600.409,1710
1,251,10,599.496,1724
1,252,10,599.496,1738
1,253,10,599.496,1751
1,254,10,599.496,1764
1,255,10,599.496,1778
1,256,10,599.496,1791
1,257,10,599.496,1805
1,258,10,599.496,1819
1,259,10,599.496,1831
1,260,10,599.496,1850
1,261,10,599.496,1864
1,262,10,599.496,1877
1,263,10,599.496,1891
1,264,10,599.496,1904
1,265,10,599.496,1921
1,266,10,599.496,1935
1,267,10,599.496,1950
1,268,10,599.496,1965
1,269,10,599.496,1993
1,270,10,599.496,2007
1,271,10,599.496,2022
