test, rrt iteration, number of waypoints, distance to goal, time
1,94,0,654.265,270
1,95,10,654.265,275
1,96,10,651.486,281
1,97,10,651.486,286
1,98,10,651.486,291
1,99,10,651.486,295
1,100,10,651.486,300
1,101,10,651.486,304
1,102,10,651.486,309
1,103,10,651.486,313
1,104,10,651.486,324
1,105,10,647.808,329
1,106,10,647.789,335
1,107,10,647.789,340
1,108,10,647.789,345
1,109,10,647.789,349
1,110,10,647.789,354
1,111,10,647.789,358
1,112,10,647.789,362
1,113,10,647.789,366
1,114,10,647.789,371
1,115,10,647.789,376
1,116,10,647.789,382
1,117,10,647.789,388
1,118,10,647.789,393
1,119,10,647.789,399
1,120,10,647.789,404
1,121,10,647.789,409
1,122,11,647.789,414
1,123,11,647.789,419
1,124,11,647.789,424
1,125,11,647.789,429
1,126,11,647.789,439
1,127,11,647.789,444
1,128,11,647.789,451
1,129,11,647.789,457
1,130,11,647.789,462
1,131,11,647.789,467
1,132,11,647.789,473
1,133,11,647.789,479
1,134,11,647.789,485
1,135,11,647.789,490
1,136,11,647.789,495
1,137,11,647.789,506
1,138,11,645.724,513
1,139,11,645.724,519
1,140,11,645.724,526
1,141,11,645.724,531
1,142,11,645.724,537
1,143,11,645.724,543
1,144,11,645.724,549
1,145,11,645.724,555
1,146,10,645.724,565
1,147,10,645.724,572
1,148,10,645.724,579
1,149,10,645.724,586
1,150,10,645.724,592
1,151,11,645.724,598
1,152,11,645.724,605
1,153,11,645.724,612
1,154,10,645.724,618
1,155,10,645.724,625
1,156,10,645.724,630
1,157,10,645.724,635
1,158,10,645.724,642
1,159,10,642.794,650
1,160,10,642.794,658
1,161,10,642.794,665
1,162,10,642.794,671
1,163,10,642.794,678
1,164,10,642.794,685
1,165,10,642.794,692
1,166,10,642.794,699
1,167,10,642.794,710
1,168,10,642.794,717
1,169,10,642.794,725
1,170,10,642.794,734
1,171,10,642.794,741
1,172,10,642.794,748
1,173,10,642.794,756
1,174,10,642.794,763
1,175,10,642.794,771
1,176,10,642.794,777
1,177,10,642.794,785
1,178,10,642.794,791
1,179,10,642.794,799
1,180,10,640.745,808
1,181,10,640.745,816
1,182,10,640.745,823
1,183,10,640.745,831
1,184,10,640.745,838
1,185,10,640.745,846
1,186,11,640.745,853
1,187,11,640.745,861
1,188,11,640.745,867
1,189,11,640.745,886
1,190,11,640.745,895
1,191,11,640.745,905
1,192,11,640.745,913
1,193,11,640.745,921
1,194,11,640.745,929
1,195,11,640.745,938
1,196,11,640.745,946
1,197,11,640.745,954
1,198,11,640.745,962
1,199,11,640.745,969
1,200,11,640.745,977
1,201,11,640.745,986
1,202,11,638.847,996
1,203,11,638.847,1006
1,204,11,638.847,1015
1,205,11,638.847,1023
1,206,11,638.847,1031
1,207,11,638.847,1040
1,208,11,638.847,1048
1,209,11,638.847,1057
1,210,11,638.847,1065
1,211,11,638.847,1071
1,212,11,638.847,1078
1,213,11,638.847,1089
1,214,11,638.847,1099
1,215,11,638.847,1108
1,216,11,638.847,1118
1,217,11,638.847,1127
1,218,11,638.847,1135
1,219,11,638.847,1144
1,220,11,638.847,1152
1,221,11,638.847,1161
1,222,11,638.847,1170
1,223,11,638.847,1177
1,224,11,638.847,1185
1,225,11,638.847,1194
1,226,11,638.847,1204
1,227,11,638.847,1215
1,228,11,638.847,1229
1,229,11,638.847,1238
1,230,11,638.847,1248
1,231,11,638.847,1257
1,232,11,638.847,1267
1,233,11,638.847,1277
1,234,11,638.847,1285
1,235,11,638.847,1295
1,236,11,638.847,1303
1,237,11,638.847,1313
1,238,11,638.847,1323
1,239,11,638.847,1335
1,240,11,638.847,1346
1,241,11,638.847,1355
1,242,11,638.847,1367
1,243,9,638.847,1376
1,244,9,638.847,1386
1,245,9,638.847,1396
1,246,9,638.847,1406
1,247,9,638.264,1417
1,248,9,638.264,1428
1,249,9,638.264,1441
1,250,9,638.264,1452
1,251,9,638.264,1464
1,252,11,638.264,1475
1,253,11,638.264,1486
1,254,11,638.264,1497
1,255,11,638.264,1508
1,256,11,638.264,1518
1,257,11,638.264,1529
1,258,11,638.264,1539
1,259,11,638.264,1549
1,260,11,638.264,1561
1,261,11,638.264,1574
1,262,11,638.264,1586
1,263,11,638.264,1598
1,264,11,638.264,1611
1,265,10,638.264,1622
1,266,10,630.451,1632
1,267,10,630.451,1643
1,268,10,630.451,1652
1,269,10,630.451,1661
1,270,10,630.451,1673
1,271,10,630.451,1685
1,272,10,630.451,1699
1,273,10,630.451,1710
1,274,10,630.451,1721
1,275,10,630.451,1733
