test, rrt iteration, number of waypoints, distance to goal, time
1,84,0,862.609,147
1,85,11,862.609,149
1,86,11,862.609,154
1,87,11,862.609,156
1,88,11,862.609,159
1,89,11,862.609,162
1,90,11,862.609,165
1,91,11,862.609,170
1,92,11,787.051,172
1,93,11,787.051,175
1,94,11,787.051,178
1,95,11,787.051,181
1,96,11,787.051,186
1,97,11,787.051,189
1,98,11,787.051,192
1,99,11,784.65,195
1,100,11,784.65,199
1,101,11,784.65,202
1,102,11,784.65,205
1,103,11,784.65,208
1,104,11,784.65,211
1,105,11,784.65,215
1,106,11,784.65,218
1,107,11,784.65,221
1,108,11,784.65,224
1,109,11,784.65,228
1,110,11,784.65,231
1,111,11,784.275,235
1,112,11,784.275,238
1,113,10,784.275,242
1,114,10,784.275,245
1,115,10,784.275,249
1,116,10,776.183,252
1,117,10,776.183,256
1,118,10,776.183,259
1,119,10,776.183,263
1,120,10,776.183,267
1,121,10,771.249,271
1,122,10,771.249,274
1,123,10,771.249,278
1,124,10,771.249,282
1,125,10,771.249,286
1,126,9,771.249,289
1,127,9,771.249,293
1,128,9,771.249,297
1,129,9,771.249,301
1,130,9,763.032,305
1,131,10,763.032,309
1,132,10,763.032,313
1,133,10,763.032,317
1,134,10,763.032,321
1,135,10,763.032,325
1,136,11,763.032,329
1,137,10,763.032,334
1,138,10,763.032,338
1,139,10,763.032,342
1,140,10,763.032,346
1,141,10,763.032,350
1,142,10,763.032,355
1,143,10,760.53,359
1,144,9,760.53,364
1,145,9,760.53,368
1,146,9,760.53,372
1,147,9,760.53,377
1,148,9,760.53,381
1,149,9,760.53,386
1,150,9,760.53,390
1,151,9,760.53,395
1,152,9,760.53,400
1,153,9,760.53,404
1,154,10,760.53,409
1,155,10,759.972,414
1,156,11,759.972,419
1,157,11,759.972,423
1,158,11,759.972,428
1,159,11,759.972,433
1,160,11,759.972,438
1,161,11,759.972,442
1,162,11,759.972,447
1,163,11,759.972,452
1,164,11,759.972,457
1,165,11,759.972,462
1,166,11,759.972,467
1,167,11,759.972,472
1,168,11,759.972,477
1,169,11,759.972,482
1,170,11,759.972,487
1,171,11,759.809,492
1,172,11,759.809,497
1,173,11,759.809,502
1,174,11,759.809,508
1,175,11,759.809,513
1,176,11,759.809,518
1,177,11,759.809,524
1,178,11,759.809,529
1,179,11,759.809,534
1,180,11,759.809,540
1,181,11,759.809,545
1,182,11,759.809,550
1,183,11,759.809,556
1,184,11,759.809,561
1,185,11,759.809,567
1,186,11,759.809,572
1,187,11,759.809,578
1,188,11,759.809,583
1,189,11,759.809,589
1,190,11,759.809,594
1,191,11,759.809,600
1,192,11,759.809,606
1,193,11,759.809,612
1,194,11,759.809,617
1,195,11,759.809,623
1,196,11,759.809,629
1,197,11,759.809,634
1,198,11,759.809,640
1,199,11,759.809,646
1,200,11,759.809,652
1,201,11,759.809,658
1,202,11,759.809,664
1,203,11,759.809,670
1,204,10,759.809,676
1,205,10,759.809,682
1,206,10,759.809,688
1,207,10,759.809,694
1,208,10,759.809,700
1,209,10,759.809,706
1,210,10,759.809,712
1,211,10,759.809,718
1,212,10,759.809,725
1,213,10,759.809,731
1,214,10,758.756,738
1,215,10,758.756,744
1,216,10,758.756,750
1,217,10,758.756,757
1,218,10,758.756,763
1,219,10,758.756,769
1,220,10,758.756,776
1,221,10,758.756,782
1,222,10,758.756,789
1,223,10,758.756,796
1,224,10,758.756,802
1,225,10,758.756,809
1,226,10,758.756,815
1,227,10,758.756,822
1,228,10,758.756,828
1,229,10,758.756,835
1,230,10,758.756,841
1,231,10,758.756,848
1,232,10,758.756,855
1,233,10,758.756,862
1,234,10,758.756,868
1,235,10,758.756,875
1,236,10,758.756,882
1,237,10,758.756,889
1,238,10,758.756,896
1,239,10,758.756,903
1,240,10,758.756,910
1,241,10,758.756,917
1,242,10,758.756,924
1,243,10,758.756,931
1,244,10,758.756,938
1,245,10,758.756,945
1,246,10,758.756,953
1,247,10,758.756,960
1,248,10,758.756,967
1,249,10,755.455,974
1,250,10,755.455,982
1,251,10,755.455,989
1,252,10,755.455,996
1,253,10,755.455,1003
1,254,10,755.455,1011
1,255,10,755.455,1018
1,256,10,755.377,1026
1,257,10,755.377,1034
1,258,10,755.191,1041
1,259,10,755.191,1049
1,260,10,755.191,1056
1,261,10,755.191,1064
1,262,10,755.191,1072
1,263,10,755.191,1079
1,264,10,755.191,1087
1,265,10,755.191,1095
1,266,10,755.191,1102
1,267,10,755.191,1110
1,268,10,755.191,1118
1,269,10,755.191,1126
1,270,10,755.191,1134
1,271,10,755.191,1142
1,272,11,755.191,1150
1,273,11,755.191,1158
1,274,11,755.191,1166
1,275,11,755.191,1173
1,276,11,755.191,1181
1,277,11,755.191,1189
1,278,11,752.915,1197
1,279,10,752.915,1205
1,280,10,752.915,1213
1,281,10,752.915,1222
1,282,10,752.915,1230
1,283,10,752.915,1238
1,284,10,752.915,1246
1,285,10,752.595,1254
1,286,10,752.595,1263
1,287,10,752.595,1271
1,288,10,752.595,1279
1,289,10,752.595,1287
1,290,10,752.595,1296
1,291,10,752.595,1304
1,292,10,752.595,1313
1,293,10,752.595,1321
1,294,10,752.595,1330
1,295,10,752.595,1338
1,296,10,752.595,1347
1,297,10,752.595,1355
1,298,10,752.595,1364
1,299,10,752.595,1372
1,300,10,752.595,1381
1,301,10,752.595,1390
1,302,10,752.595,1399
1,303,10,752.595,1408
1,304,10,752.595,1417
1,305,10,752.595,1425
1,306,10,752.595,1434
1,307,10,752.315,1443
1,308,10,752.315,1452
1,309,10,752.315,1461
1,310,10,752.315,1469
1,311,10,752.315,1479
1,312,10,752.315,1488
1,313,10,752.315,1497
1,314,10,752.315,1506
1,315,10,752.315,1515
1,316,10,752.315,1524
1,317,10,752.315,1533
1,318,10,752.315,1542
1,319,10,752.315,1551
1,320,10,752.315,1560
1,321,10,752.315,1570
1,322,10,752.315,1579
1,323,10,752.315,1588
1,324,10,752.315,1598
1,325,10,752.315,1607
