test, rrt iteration, number of waypoints, distance to goal, time
1,73,0,877.916,111
1,74,10,877.916,113
1,75,10,830.02,116
1,76,10,830.02,118
1,77,10,830.02,121
1,78,10,830.02,123
1,79,11,830.02,125
1,80,11,830.02,128
1,81,9,830.02,131
1,82,9,830.02,133
1,83,9,830.02,136
1,84,9,830.02,138
1,85,9,830.02,141
1,86,9,768.265,144
1,87,9,763.543,146
1,88,9,763.543,149
1,89,9,763.543,152
1,90,9,763.543,155
1,91,9,763.543,157
1,92,9,763.543,160
1,93,9,763.543,163
1,94,9,763.543,166
1,95,9,763.543,169
1,96,9,763.543,172
1,97,9,763.543,175
1,98,9,763.543,178
1,99,9,763.543,181
1,100,9,763.543,184
1,101,9,763.543,187
1,102,9,763.543,190
1,103,9,763.543,193
1,104,9,763.543,196
1,105,9,763.543,200
1,106,9,763.543,203
1,107,9,763.543,206
1,108,9,763.543,209
1,109,9,763.543,213
1,110,9,757.446,216
1,111,9,757.446,219
1,112,9,757.446,223
1,113,9,757.446,226
1,114,9,757.446,229
1,115,9,748.369,233
1,116,9,748.369,237
1,117,9,748.369,240
1,118,9,748.369,243
1,119,9,748.369,247
1,120,9,748.369,251
1,121,9,748.369,254
1,122,9,748.369,258
1,123,9,748.369,262
1,124,9,748.369,265
1,125,9,748.369,269
1,126,9,748.369,273
1,127,9,748.369,276
1,128,9,748.369,280
1,129,9,748.369,284
1,130,9,748.369,288
1,131,9,748.369,291
1,132,9,748.369,295
1,133,9,748.369,299
1,134,9,748.369,303
1,135,9,748.369,307
1,136,9,748.369,312
1,137,9,748.369,316
1,138,9,748.369,320
1,139,9,748.369,324
1,140,9,748.369,328
1,141,9,748.369,332
1,142,9,748.369,337
1,143,9,748.369,341
1,144,9,748.369,345
1,145,9,748.369,349
1,146,9,748.369,354
1,147,9,748.369,358
1,148,9,748.369,362
1,149,9,748.369,367
1,150,9,748.369,371
1,151,9,748.369,376
1,152,9,748.369,381
1,153,9,747.236,385
1,154,9,747.236,390
1,155,9,747.236,394
1,156,9,747.236,399
1,157,9,747.236,404
1,158,9,747.151,409
1,159,9,747.151,414
1,160,9,747.151,418
1,161,9,747.151,423
1,162,9,747.151,428
1,163,9,747.151,433
1,164,9,747.151,438
1,165,9,747.151,443
1,166,9,747.151,448
1,167,9,747.151,453
1,168,9,747.151,458
1,169,9,747.151,463
1,170,9,747.151,468
1,171,9,747.151,473
1,172,9,747.151,478
1,173,9,747.151,483
1,174,9,747.151,488
1,175,9,747.151,493
1,176,9,747.151,498
1,177,9,747.151,504
1,178,9,747.151,509
1,179,9,747.151,514
1,180,9,747.151,519
1,181,9,747.151,525
1,182,9,747.151,530
1,183,9,747.151,535
1,184,9,747.151,541
1,185,9,747.151,546
1,186,9,747.151,552
1,187,9,747.151,557
1,188,9,747.151,563
1,189,10,747.151,568
1,190,9,747.151,574
1,191,9,747.151,579
1,192,9,747.151,585
1,193,9,747.151,591
1,194,9,747.151,597
1,195,9,747.151,602
1,196,9,747.151,608
1,197,9,747.151,614
1,198,9,747.151,620
1,199,9,747.151,625
1,200,9,747.151,631
1,201,9,747.151,637
1,202,9,747.151,643
1,203,9,747.151,649
1,204,9,747.151,654
1,205,9,747.151,660
1,206,9,747.151,666
1,207,9,747.151,673
1,208,9,747.151,679
1,209,9,747.151,685
1,210,9,746.059,691
1,211,9,746.059,697
1,212,9,746.059,703
1,213,9,746.059,709
1,214,9,746.059,715
1,215,9,746.059,721
1,216,9,746.059,728
1,217,9,746.059,734
1,218,9,746.059,741
1,219,9,746.059,747
1,220,9,746.059,754
1,221,9,746.059,760
1,222,9,746.059,766
1,223,9,746.059,773
1,224,9,746.059,779
1,225,9,746.059,786
1,226,9,746.059,792
1,227,9,746.059,799
1,228,9,746.059,806
1,229,9,746.059,812
1,230,9,746.059,819
1,231,9,746.059,826
1,232,9,746.059,832
1,233,9,746.059,839
1,234,9,746.059,845
1,235,9,746.059,852
1,236,9,746.059,859
1,237,9,746.059,866
1,238,9,746.059,873
1,239,9,746.059,880
1,240,9,746.059,887
1,241,9,746.059,893
1,242,9,746.059,900
1,243,9,746.059,907
1,244,9,746.059,914
1,245,9,746.059,921
1,246,9,746.059,929
1,247,9,746.059,936
1,248,9,745.732,943
1,249,9,745.732,951
1,250,9,745.732,958
1,251,9,745.732,965
1,252,9,745.732,972
1,253,9,745.732,980
1,254,9,745.732,987
1,255,9,745.732,994
1,256,9,745.732,1002
1,257,9,745.732,1009
1,258,9,745.732,1016
1,259,9,745.732,1024
1,260,9,745.732,1031
1,261,9,745.732,1039
1,262,9,745.732,1046
1,263,9,745.732,1054
1,264,9,745.732,1062
1,265,9,745.732,1069
1,266,9,745.732,1077
1,267,9,745.732,1085
1,268,9,745.732,1092
1,269,9,745.732,1100
1,270,9,745.732,1107
1,271,9,745.732,1115
1,272,9,745.732,1123
1,273,9,745.732,1131
1,274,9,745.732,1139
1,275,9,745.732,1147
1,276,9,745.732,1155
1,277,9,745.732,1163
