test, rrt iteration, number of waypoints, distance to goal, time
1,86,0,842.164,128
1,87,10,842.164,132
1,88,10,841.64,134
1,89,9,841.64,137
1,90,9,841.64,140
1,91,9,841.64,143
1,92,9,841.64,146
1,93,9,841.64,149
1,94,9,841.64,151
1,95,9,841.64,154
1,96,9,786.81,157
1,97,9,786.81,160
1,98,9,786.81,163
1,99,9,786.81,166
1,100,9,786.81,169
1,101,9,786.81,172
1,102,9,786.81,175
1,103,9,786.81,178
1,104,9,786.81,181
1,105,9,786.81,184
1,106,9,786.81,187
1,107,9,786.81,190
1,108,9,786.81,194
1,109,9,786.81,197
1,110,9,786.81,200
1,111,9,786.81,203
1,112,9,786.81,207
1,113,9,776.794,211
1,114,9,776.794,214
1,115,9,776.794,217
1,116,9,776.794,221
1,117,9,776.794,224
1,118,9,774.222,228
1,119,10,774.222,231
1,120,10,774.222,235
1,121,10,774.222,238
1,122,10,774.222,242
1,123,10,774.222,246
1,124,10,774.222,249
1,125,10,774.222,253
1,126,10,774.222,257
1,127,10,774.222,260
1,128,10,774.222,264
1,129,10,774.222,268
1,130,10,774.222,272
1,131,10,774.222,276
1,132,10,774.222,280
1,133,10,774.222,284
1,134,10,774.222,288
1,135,10,769.597,292
1,136,10,769.597,296
1,137,10,769.597,300
1,138,10,769.597,304
1,139,10,769.597,308
1,140,10,769.597,312
1,141,10,769.597,317
1,142,10,769.597,321
1,143,10,769.597,325
1,144,10,769.597,329
1,145,10,769.597,334
1,146,10,769.597,338
1,147,10,769.597,342
1,148,10,769.597,346
1,149,10,769.597,351
1,150,10,769.597,355
1,151,10,769.597,359
1,152,10,769.597,364
1,153,10,769.597,368
1,154,10,769.597,373
1,155,10,769.597,378
1,156,9,769.597,383
1,157,9,769.597,387
1,158,9,769.597,392
1,159,9,769.597,396
1,160,9,769.597,401
1,161,9,769.597,406
1,162,9,769.597,411
1,163,9,769.597,416
1,164,9,769.597,421
1,165,9,769.597,426
1,166,9,767.756,431
1,167,9,767.756,436
1,168,9,767.756,441
1,169,9,767.756,446
1,170,9,767.756,451
1,171,9,767.756,456
1,172,9,767.756,462
1,173,9,767.756,466
1,174,9,767.756,472
1,175,9,767.756,477
1,176,9,767.756,482
1,177,9,767.756,487
1,178,9,767.756,492
1,179,9,767.756,497
1,180,9,767.756,502
1,181,9,767.756,508
1,182,9,767.756,513
1,183,9,767.699,519
1,184,9,767.699,524
1,185,9,767.699,530
1,186,9,767.699,535
1,187,9,767.699,540
1,188,9,767.699,546
1,189,9,767.699,551
1,190,9,767.699,557
1,191,9,765.49,562
1,192,9,765.49,568
1,193,9,765.49,574
1,194,9,765.49,579
1,195,9,765.49,585
1,196,10,765.49,591
1,197,10,765.49,597
1,198,10,765.49,602
1,199,10,765.49,608
1,200,10,765.49,614
1,201,10,765.49,620
1,202,10,765.49,625
1,203,10,765.49,632
1,204,11,765.49,638
1,205,11,765.49,644
1,206,11,765.49,650
1,207,11,765.49,655
1,208,11,765.49,661
1,209,11,765.49,667
1,210,11,765.49,673
1,211,11,765.49,680
1,212,11,765.49,686
1,213,11,762.527,692
1,214,11,762.527,698
1,215,11,762.527,704
1,216,11,762.527,711
1,217,11,762.527,717
1,218,11,762.527,724
1,219,11,762.527,730
1,220,11,762.527,736
1,221,11,762.527,743
1,222,11,762.527,749
1,223,11,762.527,756
1,224,11,757.901,762
1,225,11,757.901,768
1,226,11,757.901,775
1,227,11,757.901,782
1,228,11,757.901,788
1,229,11,757.901,795
1,230,11,757.901,802
1,231,11,757.901,809
1,232,11,757.901,815
1,233,11,757.901,822
1,234,11,757.901,829
1,235,11,757.901,835
1,236,11,757.901,842
1,237,11,757.901,849
1,238,11,757.901,856
1,239,11,757.901,863
1,240,11,757.901,870
1,241,11,757.901,877
1,242,11,757.901,884
1,243,11,757.901,891
1,244,11,757.901,898
1,245,11,757.901,905
1,246,11,757.901,912
1,247,11,757.901,919
1,248,11,757.901,926
1,249,11,757.901,934
1,250,11,757.901,941
1,251,11,757.901,948
1,252,11,757.901,956
1,253,11,757.901,963
1,254,11,757.901,971
1,255,10,757.901,978
1,256,11,757.901,986
1,257,11,757.901,993
1,258,11,757.901,1001
1,259,11,757.901,1008
1,260,11,757.901,1015
1,261,11,757.901,1022
1,262,11,757.901,1030
1,263,11,757.901,1038
1,264,11,757.901,1045
1,265,11,757.901,1053
1,266,11,757.901,1060
1,267,11,757.901,1068
1,268,11,757.901,1075
1,269,11,757.901,1083
1,270,11,757.901,1091
1,271,11,757.901,1098
1,272,11,757.901,1106
1,273,11,757.901,1114
1,274,11,754.621,1121
1,275,11,754.621,1129
1,276,11,754.621,1137
1,277,11,754.621,1145
1,278,11,754.621,1153
1,279,11,754.621,1161
1,280,11,754.621,1169
1,281,11,754.621,1177
1,282,11,753.958,1185
1,283,11,753.958,1193
1,284,11,753.958,1201
1,285,11,753.958,1209
1,286,11,753.958,1217
1,287,11,753.958,1225
1,288,11,753.958,1234
1,289,12,753.958,1242
1,290,12,753.958,1250
1,291,12,753.958,1258
1,292,12,753.958,1267
1,293,12,753.958,1275
1,294,12,753.958,1283
1,295,12,753.958,1292
1,296,12,753.958,1300
1,297,12,753.958,1308
1,298,12,753.958,1317
1,299,12,753.958,1326
1,300,12,753.958,1334
1,301,12,753.958,1343
1,302,12,753.958,1352
1,303,12,753.958,1360
1,304,12,752.209,1369
1,305,12,752.209,1378
1,306,12,752.209,1386
1,307,12,752.209,1395
1,308,12,752.209,1404
1,309,12,752.209,1413
1,310,12,752.209,1422
1,311,12,752.209,1431
1,312,12,752.209,1440
1,313,12,752.209,1449
1,314,12,752.209,1458
1,315,12,752.209,1467
1,316,12,752.209,1476
1,317,12,752.209,1485
1,318,12,752.209,1494
1,319,12,752.209,1503
1,320,12,752.209,1512
1,321,12,752.209,1521
1,322,12,752.209,1531
1,323,12,752.209,1539
1,324,12,752.209,1549
1,325,12,752.209,1558
1,326,12,752.209,1568
1,327,12,752.209,1577
1,328,12,752.209,1587
1,329,12,752.209,1596
1,330,12,752.209,1606
1,331,12,752.209,1615
1,332,12,752.209,1625
1,333,12,752.209,1634
1,334,12,752.209,1644
1,335,12,752.209,1653
1,336,12,752.134,1663
1,337,12,752.134,1672
1,338,12,752.134,1682
1,339,12,752.134,1692
