test, rrt iteration, number of waypoints, distance to goal, time
1,152,0,795.192,325
1,153,10,795.192,330
1,154,10,789.133,334
1,155,9,789.133,339
1,156,10,789.133,344
1,157,10,789.133,349
1,158,10,789.133,354
1,159,10,789.133,359
1,160,10,789.133,364
1,161,10,789.133,368
1,162,10,789.133,373
1,163,10,789.133,378
1,164,10,789.133,383
1,165,10,776.981,388
1,166,10,769.598,393
1,167,9,769.598,398
1,168,9,769.598,403
1,169,10,769.598,408
1,170,10,769.598,413
1,171,10,769.598,419
1,172,10,769.598,424
1,173,10,769.598,429
1,174,10,769.598,434
1,175,10,769.598,439
1,176,10,765.371,444
1,177,11,765.371,449
1,178,11,765.371,455
1,179,11,765.371,460
1,180,11,765.371,465
1,181,11,765.371,471
1,182,11,765.371,477
1,183,11,765.371,482
1,184,11,765.371,488
1,185,11,765.371,493
1,186,11,765.371,498
1,187,11,765.371,504
1,188,11,765.371,510
1,189,11,765.371,515
1,190,11,765.371,521
1,191,11,765.371,527
1,192,11,765.371,532
1,193,11,765.371,538
1,194,11,765.371,544
1,195,11,765.371,549
1,196,11,765.371,555
1,197,11,765.371,561
1,198,11,765.371,567
1,199,11,765.371,572
1,200,11,765.371,578
1,201,11,765.371,584
1,202,11,765.371,590
1,203,11,765.371,596
1,204,11,765.371,602
1,205,11,765.371,608
1,206,11,765.371,614
1,207,11,765.371,620
1,208,11,765.371,627
1,209,11,765.371,633
1,210,11,765.371,640
1,211,11,765.371,646
1,212,11,765.371,652
1,213,11,765.371,658
1,214,11,765.371,665
1,215,11,765.371,671
1,216,11,765.371,677
1,217,11,765.371,683
1,218,11,765.371,690
1,219,11,765.371,696
1,220,11,765.371,702
1,221,11,765.371,709
1,222,11,765.371,715
1,223,11,765.371,721
1,224,11,765.371,728
1,225,11,765.371,735
1,226,11,765.371,741
1,227,11,765.371,748
1,228,11,765.371,754
1,229,11,765.371,761
1,230,11,765.371,768
1,231,11,765.371,775
1,232,11,765.371,782
1,233,11,765.371,788
1,234,11,765.371,795
1,235,11,765.371,802
1,236,11,763.577,809
1,237,11,763.577,816
1,238,11,763.577,823
1,239,11,763.577,830
1,240,11,763.577,837
1,241,11,763.577,844
1,242,11,763.577,851
1,243,11,763.577,858
1,244,11,763.577,865
1,245,11,763.577,872
1,246,11,763.577,879
1,247,11,763.378,886
1,248,11,763.378,894
1,249,11,763.378,901
1,250,11,763.378,908
1,251,11,763.378,916
1,252,11,763.378,923
