test, rrt iteration, number of waypoints, distance to goal, time
1,62,0,804.235,112
1,63,10,804.235,115
1,64,10,804.235,117
1,65,10,804.235,119
1,66,10,804.235,121
1,67,10,804.235,123
1,68,10,804.235,125
1,69,10,804.235,127
1,70,10,804.235,129
1,71,10,804.235,132
1,72,10,804.235,134
1,73,10,804.235,136
1,74,10,804.235,139
1,75,10,804.235,141
1,76,10,804.235,144
1,77,10,792.768,146
1,78,10,792.768,148
1,79,10,792.768,151
1,80,10,792.768,154
1,81,10,792.768,156
1,82,10,792.768,159
1,83,10,792.768,161
1,84,10,792.768,163
1,85,10,792.768,166
1,86,10,792.768,169
1,87,10,792.768,171
1,88,10,792.768,174
1,89,10,792.768,177
1,90,10,792.768,180
1,91,10,792.758,183
1,92,10,792.758,186
1,93,10,792.758,188
1,94,10,792.758,191
1,95,10,792.758,194
1,96,10,757.492,197
1,97,10,757.492,200
1,98,10,757.492,203
1,99,10,757.492,206
1,100,10,757.492,209
1,101,10,757.492,212
1,102,10,757.492,215
1,103,10,757.492,219
1,104,10,757.492,222
1,105,10,757.492,225
1,106,10,757.492,228
1,107,10,757.492,231
1,108,10,757.492,235
1,109,10,757.492,238
1,110,10,757.492,241
1,111,10,757.492,245
1,112,10,757.492,248
1,113,10,757.492,252
1,114,9,757.492,255
1,115,9,757.492,259
1,116,9,757.492,262
1,117,9,757.492,266
1,118,9,757.492,269
1,119,9,757.492,273
1,120,9,754.99,277
1,121,10,754.99,280
1,122,10,754.99,284
1,123,9,754.99,288
1,124,9,754.99,292
1,125,9,754.99,295
1,126,9,754.99,299
1,127,9,754.99,303
1,128,9,754.99,307
1,129,9,754.99,311
1,130,9,754.99,315
1,131,9,754.99,319
1,132,9,754.99,323
1,133,9,754.99,327
1,134,9,750.539,331
1,135,9,750.539,335
1,136,9,750.539,339
1,137,9,750.539,344
1,138,9,750.539,348
1,139,9,750.539,352
1,140,9,750.539,356
1,141,9,750.539,361
1,142,9,750.539,365
1,143,9,750.539,369
1,144,9,750.539,374
1,145,9,750.539,378
1,146,9,750.539,383
1,147,9,750.539,387
1,148,9,750.539,392
1,149,9,750.539,396
1,150,9,750.539,401
1,151,9,750.539,405
1,152,9,750.539,410
1,153,9,750.539,415
1,154,9,750.539,419
1,155,9,750.539,424
1,156,9,750.539,429
1,157,9,750.539,433
1,158,9,750.539,438
1,159,9,750.539,443
1,160,9,750.539,448
1,161,9,750.539,453
1,162,9,750.539,458
1,163,9,750.539,463
1,164,9,750.539,468
1,165,9,750.539,473
1,166,9,750.539,478
1,167,9,750.539,483
1,168,9,748.948,488
1,169,10,748.948,493
1,170,10,746.809,498
1,171,9,746.809,503
1,172,9,746.809,509
1,173,9,746.809,514
1,174,9,746.809,519
1,175,9,746.809,524
1,176,9,746.809,529
1,177,9,746.809,535
1,178,9,746.809,540
1,179,9,746.809,545
1,180,9,746.809,551
1,181,9,746.809,556
1,182,9,746.809,562
1,183,10,746.809,567
1,184,10,746.809,573
1,185,10,746.809,578
1,186,10,743.402,583
1,187,10,743.402,589
1,188,10,743.402,594
1,189,10,743.402,600
1,190,10,743.402,606
1,191,10,743.402,612
1,192,10,743.402,617
1,193,10,743.402,623
1,194,9,743.402,629
1,195,9,743.402,634
1,196,9,743.402,640
1,197,9,743.402,646
1,198,9,743.402,652
1,199,9,743.402,658
1,200,9,743.402,664
1,201,9,743.402,670
1,202,9,743.402,676
1,203,9,743.402,682
1,204,9,743.402,688
1,205,9,743.402,694
1,206,9,742.22,700
1,207,9,742.22,706
1,208,9,742.22,712
1,209,9,742.22,718
1,210,9,742.22,725
1,211,9,742.22,731
1,212,9,742.22,737
1,213,9,741.906,744
1,214,9,741.906,750
1,215,9,741.906,756
1,216,9,741.906,763
1,217,9,741.906,769
1,218,9,741.906,775
1,219,9,741.906,782
1,220,9,741.906,789
1,221,9,741.906,795
1,222,9,741.906,802
1,223,9,741.906,808
1,224,9,741.906,815
1,225,9,741.906,822
1,226,9,741.906,828
1,227,9,741.906,835
1,228,9,741.906,841
1,229,9,741.906,848
1,230,9,741.906,855
1,231,9,741.738,862
1,232,10,741.738,868
1,233,10,741.738,875
1,234,10,741.738,882
1,235,10,741.738,889
1,236,10,741.738,896
1,237,10,741.738,903
1,238,10,741.738,910
1,239,10,741.541,917
1,240,10,741.541,924
1,241,10,741.541,931
1,242,10,741.541,939
1,243,10,741.541,946
1,244,10,741.541,953
1,245,10,741.541,960
1,246,10,741.541,967
1,247,10,740.847,975
1,248,10,740.847,982
1,249,10,740.847,989
1,250,10,740.847,997
1,251,10,740.847,1004
1,252,10,740.847,1012
1,253,10,740.847,1019
1,254,10,740.847,1027
1,255,10,740.847,1034
1,256,10,740.847,1042
1,257,10,740.847,1049
1,258,10,740.847,1057
1,259,10,740.847,1064
1,260,10,740.847,1072
1,261,10,740.847,1079
1,262,10,740.847,1087
1,263,10,740.847,1095
1,264,10,740.847,1103
1,265,10,740.847,1111
1,266,10,740.847,1118
1,267,10,740.847,1127
1,268,10,740.847,1134
1,269,10,740.847,1142
1,270,10,740.847,1150
1,271,10,740.847,1158
1,272,10,740.847,1166
1,273,10,740.847,1173
1,274,10,740.847,1182
1,275,10,740.847,1190
1,276,10,740.847,1198
1,277,10,740.847,1206
1,278,10,740.847,1214
1,279,10,740.847,1222
1,280,10,740.847,1231
1,281,10,740.847,1239
1,282,10,740.847,1247
1,283,10,740.847,1255
1,284,10,740.847,1263
1,285,10,739.632,1272
1,286,10,739.632,1280
1,287,10,739.632,1289
1,288,10,739.632,1298
1,289,10,739.632,1306
1,290,10,739.632,1315
1,291,10,739.632,1323
1,292,10,739.632,1331
1,293,10,739.588,1340
1,294,10,739.588,1349
1,295,10,739.588,1357
1,296,10,739.588,1366
1,297,10,739.588,1375
1,298,10,739.588,1384
1,299,10,739.588,1393
1,300,10,739.588,1401
1,301,10,739.588,1410
1,302,10,739.588,1419
1,303,10,739.588,1428
1,304,10,739.588,1436
1,305,10,739.588,1445
1,306,10,739.588,1455
1,307,10,739.588,1464
1,308,10,739.588,1473
1,309,10,739.588,1482
1,310,10,739.588,1491
1,311,10,739.588,1500
1,312,10,739.588,1509
1,313,10,739.588,1518
1,314,10,739.588,1527
1,315,10,739.588,1536
1,316,10,739.588,1545
1,317,10,739.588,1555
1,318,10,739.588,1565
1,319,10,739.588,1574
1,320,10,739.588,1583
1,321,10,739.588,1593
1,322,10,739.588,1602
1,323,10,739.588,1611
1,324,10,739.588,1621
1,325,10,739.588,1630
1,326,10,739.588,1639
1,327,10,739.588,1649
1,328,10,739.588,1659
1,329,10,739.588,1669
1,330,10,739.588,1678
1,331,10,739.588,1688
1,332,10,739.588,1697
1,333,10,739.588,1707
1,334,10,739.588,1716
1,335,10,739.588,1726
1,336,10,739.588,1736
1,337,10,739.588,1745
1,338,10,739.588,1755
1,339,10,739.588,1765
1,340,10,739.588,1774
1,341,10,739.588,1784
1,342,10,739.588,1794
1,343,10,739.588,1804
1,344,10,739.588,1813
1,345,10,739.588,1823
1,346,10,739.588,1833
1,347,10,739.588,1843
1,348,10,739.588,1852
1,349,10,739.588,1862
1,350,10,739.588,1872
1,351,10,739.588,1883
1,352,10,739.588,1893
1,353,10,739.588,1903
1,354,10,739.588,1913
1,355,10,739.588,1924
1,356,10,739.588,1934
1,357,10,739.588,1944
1,358,10,739.588,1954
1,359,10,739.588,1964
1,360,10,739.588,1975
1,361,10,739.588,1985
1,362,10,739.588,1996
1,363,10,739.588,2006
1,364,10,739.588,2016
1,365,10,739.588,2027
1,366,10,739.588,2038
1,367,10,739.588,2048
1,368,10,739.588,2059
1,369,10,739.588,2069
1,370,10,739.588,2079
1,371,10,739.588,2090
1,372,10,739.588,2101
1,373,10,739.588,2112
1,374,10,739.588,2122
1,375,10,739.588,2133
1,376,10,739.588,2144
1,377,10,739.588,2154
1,378,10,739.588,2165
1,379,10,739.588,2176
1,380,10,739.588,2186
1,381,10,739.588,2197
1,382,10,739.588,2208
1,383,10,739.588,2218
1,384,10,739.588,2230
1,385,10,739.588,2241
1,386,10,739.588,2252
1,387,10,739.588,2263
1,388,10,739.588,2274
1,389,10,739.588,2285
1,390,10,739.588,2296
1,391,10,739.588,2307
1,392,10,739.588,2318
1,393,10,739.588,2329
1,394,10,739.588,2341
1,395,10,739.588,2352
1,396,10,739.588,2363
1,397,10,739.588,2375
1,398,10,739.588,2386
1,399,10,739.588,2398
1,400,10,739.588,2409
1,401,10,739.588,2420
1,402,10,739.588,2432
1,403,10,739.588,2443
1,404,10,739.588,2454
1,405,10,739.588,2466
1,406,10,739.588,2477
1,407,10,739.588,2489
1,408,10,739.588,2500
1,409,10,739.588,2512
1,410,10,739.588,2524
1,411,10,739.588,2536
1,412,10,739.588,2548
1,413,10,739.588,2559
1,414,10,739.588,2571
1,415,10,739.379,2583
1,416,10,739.379,2595
1,417,10,739.379,2607
1,418,10,739.379,2619
1,419,10,739.379,2632
1,420,10,739.379,2644
1,421,10,739.379,2656
1,422,10,739.379,2669
1,423,10,739.379,2681
1,424,10,739.379,2693
1,425,10,739.379,2704
1,426,10,739.379,2717
1,427,10,739.379,2729
1,428,10,739.379,2742
1,429,10,739.379,2755
1,430,10,739.379,2767
1,431,10,739.379,2779
1,432,10,739.379,2792
1,433,10,739.379,2805
1,434,10,739.379,2817
1,435,10,739.379,2830
1,436,10,739.379,2842
1,437,10,739.379,2854
1,438,10,739.379,2867
1,439,10,739.379,2880
1,440,10,739.195,2893
1,441,10,739.195,2906
1,442,10,739.195,2919
1,443,10,739.195,2932
1,444,9,739.195,2945
1,445,9,739.195,2958
1,446,9,739.195,2970
1,447,9,739.195,2984
1,448,9,739.195,2997
1,449,9,739.195,3010
1,450,9,739.195,3024
1,451,9,739.195,3037
1,452,9,739.195,3050
1,453,9,739.195,3063
1,454,9,739.195,3076
1,455,9,739.195,3089
1,456,9,739.195,3102
1,457,9,739.195,3115
1,458,9,739.195,3129
1,459,9,739.195,3142
1,460,9,739.195,3155
1,461,9,739.195,3169
1,462,9,739.195,3182
1,463,9,739.195,3195
1,464,9,739.195,3209
1,465,9,739.195,3222
1,466,9,739.195,3235
1,467,9,739.195,3248
1,468,9,739.195,3262
1,469,9,739.195,3276
1,470,9,739.195,3289
1,471,9,739.195,3303
1,472,9,739.195,3316
1,473,9,739.187,3330
1,474,9,739.187,3343
1,475,9,739.187,3356
1,476,9,739.187,3370
1,477,9,739.187,3383
1,478,9,739.187,3397
1,479,9,739.187,3411
1,480,9,739.187,3424
1,481,9,739.187,3437
1,482,9,739.187,3451
1,483,9,739.187,3465
1,484,9,739.187,3479
1,485,9,739.187,3492
1,486,9,739.187,3505
1,487,9,739.187,3519
1,488,9,739.187,3533
1,489,9,739.187,3547
1,490,9,739.187,3561
1,491,9,739.187,3575
1,492,9,739.187,3589
1,493,9,739.187,3603
1,494,9,739.187,3617
1,495,9,739.187,3631
1,496,9,739.187,3644
1,497,9,739.187,3658
1,498,9,739.187,3673
1,499,9,739.187,3687
1,500,9,739.187,3702
1,501,9,739.145,3716
1,502,9,739.145,3731
1,503,9,739.145,3745
1,504,9,739.145,3759
1,505,9,739.145,3773
1,506,9,739.145,3787
1,507,9,739.145,3801
1,508,9,739.145,3816
1,509,9,739.145,3830
1,510,9,739.145,3845
1,511,9,739.145,3859
1,512,9,739.145,3874
1,513,9,739.145,3888
1,514,9,739.145,3903
1,515,9,739.145,3917
1,516,9,739.145,3932
1,517,9,739.145,3946
1,518,9,739.145,3961
1,519,9,739.145,3976
1,520,9,739.145,3991
1,521,9,739.145,4005
1,522,9,739.145,4021
1,523,9,739.145,4035
1,524,9,739.145,4050
1,525,9,739.145,4064
1,526,9,739.145,4079
1,527,9,739.145,4093
1,528,9,739.145,4108
1,529,9,739.145,4123
1,530,9,739.145,4138
1,531,9,739.145,4153
1,532,9,739.145,4168
1,533,9,739.145,4183
1,534,9,739.145,4198
1,535,9,739.145,4213
1,536,9,739.145,4228
1,537,9,739.145,4244
1,538,9,739.145,4259
1,539,9,739.145,4274
1,540,9,739.145,4290
1,541,9,739.145,4305
1,542,9,739.145,4321
1,543,9,739.145,4336
1,544,9,739.145,4351
1,545,9,739.145,4366
1,546,9,739.145,4381
1,547,9,737.89,4397
1,548,9,737.89,4412
1,549,9,737.89,4429
1,550,9,737.89,4444
1,551,9,737.89,4460
1,552,9,737.89,4475
1,553,9,737.89,4491
1,554,9,737.89,4506
1,555,9,737.89,4522
1,556,9,737.89,4538
