test, rrt iteration, number of waypoints, distance to goal
1,873,15,793.393
1,874,15,793.393
1,875,15,793.393
1,876,15,793.393
1,877,15,793.393
1,878,15,793.393
1,879,15,793.393
1,880,15,793.393
1,881,15,793.393
1,882,15,793.393
1,883,15,793.393
1,884,15,793.393
1,885,15,793.393
1,886,15,793.393
1,887,15,793.393
1,888,15,793.393
1,889,14,793.393
1,890,14,793.393
1,891,14,793.393
1,892,14,793.393
1,893,14,793.393
1,894,14,793.393
1,895,14,793.393
1,896,14,793.393
1,897,13,793.393
1,898,13,793.393
1,899,13,793.393
1,900,13,793.329
1,901,13,793.329
1,902,13,793.329
1,903,13,793.329
1,904,13,793.329
1,905,13,793.329
1,906,13,793.129
1,907,14,793.129
1,908,14,793.129
1,909,14,793.129
1,910,14,793.129
1,911,15,793.129
1,912,15,793.129
1,913,15,793.129
1,914,15,793.129
1,915,15,793.129
1,916,15,793.129
1,917,15,793.118
1,918,15,793.118
1,919,15,793.118
1,920,15,793.118
1,921,15,793.118
1,922,15,793.118
1,923,15,793.118
1,924,15,793.118
1,925,16,793.118
1,926,16,793.118
1,927,16,793.118
1,928,16,793.118
1,929,16,793.118
1,930,16,792.719
1,931,16,792.719
1,932,16,792.719
1,933,16,792.719
1,934,16,792.719
1,935,16,792.719
1,936,16,792.719
1,937,16,792.719
1,938,16,792.719
1,939,16,792.719
1,940,16,792.719
1,941,16,792.719
1,942,16,792.719
1,943,16,792.719
1,944,16,792.719
1,945,16,792.719
1,946,16,792.719
1,947,16,792.719
1,948,16,792.719
1,949,16,792.719
1,950,16,792.719
1,951,16,792.719
1,952,17,792.719
1,953,17,792.719
1,954,17,792.719
1,955,17,792.719
1,956,17,792.719
1,957,17,792.719
1,958,17,792.719
1,959,17,792.719
1,960,17,792.719
1,961,17,792.719
1,962,17,792.719
1,963,17,792.719
1,964,17,792.719
1,965,17,792.719
1,966,17,792.719
1,967,17,792.719
1,968,17,792.148
1,969,17,792.148
1,970,17,792.148
1,971,17,792.148
1,972,17,792.148
1,973,17,792.148
1,974,17,792.148
1,975,17,792.148
1,976,17,792.148
1,977,17,792.148
1,978,17,792.148
1,979,17,792.148
1,980,17,792.148
1,981,17,792.148
1,982,17,792.148
1,983,17,792.148
1,984,17,792.148
1,985,17,792.148
1,986,17,792.148
1,987,17,792.148
1,988,17,792.148
1,989,17,792.148
1,990,17,792.148
1,991,17,792.148
1,992,17,792.148
1,993,17,792.148
1,994,17,792.148
1,995,17,792.148
1,996,17,792.148
1,997,17,792.148
1,998,17,792.148
1,999,17,792.148
1,1000,17,792.148
1,1001,16,792.148
1,1002,16,792.148
1,1003,16,792.148
1,1004,16,792.148
1,1005,16,792.148
1,1006,16,792.148
1,1007,16,792.148
1,1008,16,792.148
1,1009,16,792.148
1,1010,16,791.444
1,1011,15,791.444
1,1012,15,791.444
1,1013,15,791.444
1,1014,15,791.444
1,1015,15,791.444
1,1016,15,791.444
1,1017,15,791.444
1,1018,15,791.444
1,1019,15,791.444
1,1020,15,791.444
1,1021,15,791.444
1,1022,15,791.444
1,1023,15,791.444
1,1024,15,791.444
1,1025,15,791.444
1,1026,15,791.444
1,1027,15,791.444
1,1028,15,791.444
1,1029,15,791.444
1,1030,15,791.444
1,1031,15,791.444
1,1032,15,791.444
1,1033,15,791.444
1,1034,15,791.444
1,1035,
