test, rrt iteration, number of waypoints, distance to goal
1,707,45,192.71
1,708,45,192.71
1,709,45,192.71
1,710,45,192.71
1,711,45,192.71
1,712,45,192.698
1,713,45,192.698
1,714,45,192.698
1,715,45,192.698
1,716,45,192.698
1,717,45,192.698
1,718,45,192.698
1,719,45,192.698
1,720,45,192.698
1,721,45,192.698
1,722,45,192.698
1,723,45,192.698
1,724,45,192.698
1,725,45,192.698
1,726,45,192.698
1,727,45,192.698
1,728,45,192.698
1,729,45,192.698
1,730,45,192.698
1,731,45,192.698
1,732,45,192.698
1,733,45,192.698
1,734,45,192.698
1,735,45,192.698
1,736,45,192.698
1,737,45,192.698
1,738,45,192.698
1,739,45,192.698
1,740,45,192.698
1,741,45,192.698
1,742,45,192.698
1,743,45,192.698
1,744,45,192.698
1,745,45,192.698
1,746,45,192.698
1,747,45,192.698
1,748,45,192.698
1,749,45,192.698
1,750,45,192.698
1,751,45,192.698
1,752,45,192.698
1,753,45,192.698
1,754,45,192.698
1,755,45,192.698
1,756,45,192.698
1,757,45,192.698
1,758,45,192.698
1,759,45,192.698
1,760,45,192.698
1,761,45,192.698
1,762,45,192.698
1,763,45,192.698
1,764,45,192.698
1,765,45,192.698
1,766,45,192.698
1,767,45,192.698
1,768,45,192.698
1,769,45,192.698
1,770,45,192.698
1,771,45,192.698
1,772,45,192.698
1,773,45,192.698
1,774,45,192.698
1,775,45,192.698
1,776,45,192.698
1,777,45,192.698
1,778,45,192.698
1,779,45,192.698
1,780,45,192.698
1,781,45,192.698
1,782,45,192.698
1,783,45,192.698
1,784,45,192.698
1,785,45,192.698
1,786,45,192.698
1,787,45,192.698
1,788,45,192.698
1,789,45,192.698
1,790,45,192.698
1,791,45,192.698
1,792,45,192.698
1,793,45,192.698
1,794,45,192.698
1,795,45,192.698
1,796,45,192.698
1,797,45,192.698
1,798,45,192.698
1,799,45,192.698
1,800,45,192.698
1,801,45,192.698
1,802,45,192.698
1,803,45,192.698
1,804,45,192.698
1,805,45,192.698
1,806,45,192.698
1,807,45,192.698
1,808,45,192.698
1,809,45,192.698
1,810,45,192.698
1,811,45,192.698
1,812,45,192.698
1,813,45,192.698
1,814,45,192.698
1,815,45,192.698
1,816,45,192.698
1,817,45,192.698
1,818,45,192.698
1,819,45,192.526
1,820,45,192.526
1,821,45,192.526
1,822,45,192.526
1,823,45,192.526
1,824,45,192.526
1,825,45,192.526
1,826,45,192.526
1,827,45,192.526
1,828,45,192.526
1,829,45,192.526
1,830,45,192.526
1,831,45,192.526
1,832,45,192.526
1,833,45,192.526
1,834,45,192.526
1,835,45,192.526
1,836,45,192.526
1,837,45,192.526
1,838,45,192.526
1,839,45,192.526
1,840,45,192.526
1,841,45,192.526
1,842,45,192.526
1,843,45,192.526
1,844,45,192.526
1,845,45,192.526
1,846,45,192.526
1,847,45,192.526
1,848,45,192.526
1,849,45,192.526
1,850,45,192.526
1,851,45,192.526
1,852,45,192.526
1,853,45,192.526
1,854,45,192.526
1,855,45,192.526
1,856,45,192.526
1,857,45,192.526
1,858,45,192.526
1,859,45,192.526
1,860,45,192.526
1,861,45,192.526
1,862,45,192.526
1,863,45,192.526
1,864,45,192.526
1,865,45,192.526
1,866,45,192.526
1,867,45,192.526
1,868,45,192.526
1,869,45,192.526
1,870,45,192.526
1,871,45,192.526
1,872,45,192.526
1,873,45,192.526
1,874,45,192.526
1,875,45,192.526
1,876,45,192.526
1,877,45,192.526
1,878,45,192.526
1,879,45,192.526
1,880,45,192.526
1,881,45,192.526
1,882,45,192.526
1,883,45,192.526
1,884,45,192.526
1,885,45,192.526
1,886,45,192.526
1,887,45,192.526
1,888,45,192.526
1,889,45,192.526
1,890,45,191.76
1,891,45,191.76
1,892,45,191.76
1,893,45,191.76
1,894,45,191.76
1,895,45,191.76
