test, rrt iteration, number of waypoints, distance to goal
1,1033,52,191.267
1,1034,52,191.267
1,1035,52,191.267
1,1036,52,191.267
1,1037,52,191.267
1,1038,52,191.267
1,1039,52,191.267
1,1040,52,191.267
1,1041,52,191.267
1,1042,52,191.267
1,1043,52,191.267
1,1044,52,191.267
1,1045,52,191.267
1,1046,52,191.267
1,1047,52,191.267
1,1048,52,191.267
1,1049,52,191.267
1,1050,52,191.267
1,1051,52,191.267
1,1052,52,191.267
1,1053,52,191.267
1,1054,52,191.267
1,1055,52,191.267
1,1056,52,191.267
1,1057,52,191.267
1,1058,52,191.267
1,1059,52,191.267
1,1060,52,191.267
1,1061,52,191.267
1,1062,52,191.267
1,1063,52,191.267
1,1064,52,191.267
1,1065,52,191.267
1,1066,52,191.267
1,1067,52,191.267
1,1068,52,191.267
1,1069,52,191.267
1,1070,52,191.267
1,1071,52,191.267
1,1072,52,191.267
1,1073,52,191.267
1,1074,52,191.267
1,1075,52,191.267
1,1076,52,191.267
1,1077,52,191.267
1,1078,52,191.267
1,1079,52,191.267
1,1080,52,191.267
1,1081,52,191.267
1,1082,52,191.267
1,1083,52,191.267
1,1084,52,191.267
1,1085,52,191.267
1,1086,52,191.267
1,1087,52,191.267
1,1088,52,191.267
1,1089,52,191.267
1,1090,52,191.267
1,1091,52,191.267
1,1092,53,191.267
1,1093,53,191.267
1,1094,53,191.267
1,1095,53,191.267
1,1096,53,191.267
1,1097,53,191.267
1,1098,53,191.267
1,1099,53,191.267
1,1100,53,191.267
1,1101,53,191.267
1,1102,53,191.267
1,1103,53,191.267
1,1104,53,191.267
1,1105,53,191.267
1,1106,53,191.267
1,1107,53,191.267
1,1108,53,191.267
1,1109,53,191.267
1,1110,53,191.267
1,1111,53,191.267
1,1112,53,191.267
1,1113,53,191.267
1,1114,53,191.267
1,1115,53,191.267
1,1116,53,191.267
1,1117,53,191.267
1,1118,53,191.267
1,1119,53,191.267
1,1120,53,191.267
1,1121,53,191.267
1,1122,53,191.267
1,1123,53,191.267
1,1124,53,191.267
1,1125,53,191.267
1,1126,53,191.267
1,1127,53,191.267
1,1128,53,191.267
1,1129,53,191.267
1,1130,53,191.267
1,1131,53,191.267
1,1132,53,191.267
1,1133,53,191.267
1,1134,53,191.267
1,1135,53,191.267
1,1136,53,191.267
1,1137,53,191.267
1,1138,53,191.267
1,1139,53,191.267
1,1140,53,191.267
1,1141,53,191.267
1,1142,53,191.267
1,1143,54,191.267
1,1144,54,191.267
1,1145,54,191.267
