test, rrt iteration, number of waypoints, distance to goal, time
1,36,0,849.005,70
1,37,7,849.005,72
1,38,7,849.005,73
1,39,7,849.005,74
1,40,7,849.005,76
1,41,7,849.005,77
1,42,7,849.005,79
1,43,7,849.005,80
1,44,7,849.005,82
1,45,7,849.005,83
1,46,7,848.74,85
1,47,7,848.74,86
1,48,7,848.74,88
1,49,7,848.74,90
1,50,7,848.74,91
1,51,7,848.74,93
1,52,7,848.74,95
1,53,7,848.74,97
1,54,7,847.457,99
1,55,7,847.457,101
1,56,7,847.457,102
1,57,7,847.457,105
1,58,7,832.741,108
1,59,7,832.741,110
1,60,7,832.741,112
1,61,7,832.741,114
1,62,7,832.741,116
1,63,7,832.741,118
1,64,7,832.741,121
1,65,7,832.741,123
1,66,7,832.741,125
1,67,7,832.741,127
1,68,7,832.741,129
1,69,7,832.741,132
1,70,7,832.7,134
1,71,7,832.7,136
1,72,7,832.7,139
1,73,7,832.7,141
1,74,7,832.7,144
1,75,7,832.7,146
1,76,7,832.7,149
1,77,7,832.7,152
1,78,7,832.7,154
1,79,7,832.7,157
1,80,7,831.071,160
1,81,7,831.071,162
1,82,7,831.071,165
1,83,7,831.071,167
1,84,7,831.071,170
1,85,7,831.071,173
1,86,7,823.843,176
1,87,7,823.843,179
1,88,7,823.843,182
1,89,7,823.843,185
1,90,7,823.843,187
1,91,7,823.843,190
1,92,7,823.843,193
1,93,7,823.843,197
1,94,7,823.558,200
1,95,7,823.558,203
1,96,7,823.558,206
1,97,7,823.558,209
1,98,7,823.558,212
1,99,7,823.558,216
1,100,7,823.558,219
1,101,7,822.391,222
1,102,8,815.037,225
1,103,8,809.669,229
1,104,7,809.669,232
1,105,7,809.669,236
1,106,7,809.669,239
1,107,7,809.669,243
1,108,7,809.669,246
1,109,7,809.669,250
1,110,7,809.221,253
1,111,7,809.221,257
1,112,7,809.221,261
1,113,7,809.221,264
1,114,7,809.221,268
1,115,7,809.221,272
1,116,7,809.221,275
1,117,7,809.221,279
1,118,7,806.839,283
1,119,7,806.839,287
1,120,7,797.339,291
1,121,7,797.339,295
1,122,7,797.339,299
1,123,7,797.339,302
1,124,7,797.339,306
1,125,7,797.339,310
1,126,7,797.339,314
1,127,7,797.339,319
1,128,7,797.339,323
1,129,7,797.339,327
1,130,7,797.339,331
1,131,7,797.339,336
1,132,7,797.339,340
1,133,7,797.339,344
1,134,7,797.339,348
1,135,7,797.339,353
1,136,8,797.339,357
1,137,8,797.339,362
1,138,8,792.982,366
1,139,8,792.982,370
1,140,8,792.982,375
1,141,8,792.982,379
1,142,8,792.982,384
1,143,8,792.982,388
1,144,8,792.982,393
1,145,8,792.982,398
1,146,8,792.982,402
1,147,8,792.982,407
1,148,8,792.982,412
1,149,8,792.982,416
1,150,8,792.982,421
1,151,8,792.982,426
1,152,8,792.982,431
1,153,8,792.982,436
1,154,8,792.982,441
1,155,8,792.982,446
1,156,8,792.982,451
1,157,8,792.982,456
1,158,8,792.982,461
1,159,8,792.386,465
1,160,8,792.386,470
1,161,8,792.386,476
1,162,8,792.386,481
1,163,8,792.386,486
1,164,8,792.386,491
1,165,8,792.386,497
1,166,8,792.386,502
1,167,8,792.386,507
1,168,8,792.386,512
1,169,8,792.137,518
1,170,8,792.137,523
1,171,8,792.137,528
1,172,8,792.137,534
1,173,8,792.137,539
1,174,7,792.137,545
1,175,7,792.137,550
1,176,7,792.137,556
1,177,7,792.137,561
1,178,7,791.467,567
1,179,7,791.467,573
1,180,7,791.467,579
1,181,7,791.467,585
1,182,7,791.467,590
1,183,7,791.467,596
1,184,7,791.467,602
1,185,7,791.467,607
1,186,7,791.467,613
1,187,7,791.467,620
1,188,7,791.467,626
1,189,7,791.467,632
1,190,7,791.467,638
1,191,7,791.467,644
1,192,7,791.467,649
1,193,7,791.467,656
1,194,7,791.157,662
1,195,7,791.157,668
1,196,7,791.157,674
1,197,7,791.157,681
1,198,7,791.157,686
1,199,7,791.157,693
1,200,7,791.157,699
1,201,7,791.157,705
1,202,7,791.157,711
1,203,7,791.149,718
1,204,7,791.149,725
1,205,7,791.149,731
1,206,7,791.149,737
1,207,7,791.149,744
1,208,7,791.149,750
1,209,7,791.149,757
1,210,7,791.149,764
1,211,7,791.149,770
1,212,7,791.149,777
1,213,7,791.149,784
1,214,7,791.149,790
1,215,7,791.149,797
1,216,7,791.149,803
1,217,7,791.149,810
1,218,7,791.067,817
1,219,7,791.067,824
1,220,7,791.067,831
1,221,7,791.067,838
1,222,7,791.067,845
1,223,7,791.067,852
1,224,7,791.067,859
1,225,7,791.067,866
1,226,7,791.067,873
1,227,7,790.917,881
1,228,8,790.917,888
1,229,8,790.917,895
1,230,8,790.917,902
1,231,8,790.917,909
1,232,8,790.917,917
1,233,8,790.917,924
1,234,8,790.917,931
1,235,8,790.917,939
1,236,8,790.848,946
1,237,7,790.848,954
1,238,7,790.848,961
1,239,7,790.848,968
1,240,7,790.848,976
1,241,7,790.848,983
1,242,7,790.848,990
1,243,7,790.848,998
1,244,7,790.848,1006
1,245,7,790.848,1013
1,246,7,790.848,1021
1,247,7,790.848,1029
1,248,7,790.848,1036
1,249,7,790.848,1044
1,250,7,790.688,1051
1,251,8,790.688,1059
1,252,8,790.688,1067
1,253,8,790.688,1075
1,254,8,790.688,1083
1,255,8,790.688,1091
1,256,8,790.688,1098
1,257,8,790.688,1106
1,258,8,790.688,1114
1,259,8,790.688,1122
1,260,8,790.688,1129
1,261,8,790.688,1138
1,262,8,789.947,1146
1,263,8,789.947,1154
1,264,8,789.947,1162
1,265,8,789.947,1170
1,266,8,789.947,1179
1,267,8,789.947,1186
1,268,8,789.947,1194
1,269,8,789.947,1203
1,270,8,789.947,1211
1,271,8,789.947,1220
1,272,8,789.947,1229
1,273,9,789.947,1237
1,274,9,789.947,1246
1,275,9,789.947,1255
1,276,9,789.947,1263
1,277,9,789.947,1271
1,278,9,789.947,1280
1,279,9,789.947,1288
1,280,9,789.947,1297
1,281,9,789.947,1306
1,282,9,789.947,1315
1,283,9,789.947,1323
1,284,9,789.947,1332
1,285,9,787.377,1341
1,286,9,787.377,1350
1,287,9,787.377,1358
1,288,9,787.377,1368
1,289,9,787.377,1377
1,290,9,787.377,1386
1,291,9,787.377,1395
1,292,9,787.377,1405
1,293,9,787.377,1414
1,294,9,787.377,1423
1,295,9,787.377,1432
1,296,9,787.377,1441
1,297,9,787.377,1449
1,298,9,787.377,1458
1,299,9,787.377,1468
1,300,9,787.377,1477
1,301,9,787.377,1487
1,302,9,787.377,1496
1,303,9,787.377,1505
1,304,9,787.377,1514
1,305,9,787.377,1524
1,306,9,787.361,1533
1,307,9,787.361,1542
1,308,9,787.361,1552
1,309,9,787.361,1561
1,310,9,787.361,1571
1,311,9,787.361,1581
1,312,9,787.361,1591
1,313,9,787.361,1600
1,314,9,787.361,1610
1,315,10,787.361,1620
1,316,10,787.361,1630
1,317,10,787.361,1639
1,318,10,787.361,1648
1,319,10,787.361,1658
1,320,10,787.361,1668
1,321,10,786.368,1679
1,322,10,786.368,1688
1,323,10,786.368,1698
1,324,10,786.368,1708
1,325,10,786.368,1718
1,326,10,786.368,1728
1,327,10,786.368,1738
1,328,10,786.368,1748
1,329,10,786.368,1757
1,330,10,786.368,1767
1,331,10,786.217,1778
1,332,10,786.217,1789
1,333,10,786.217,1799
1,334,10,786.217,1810
1,335,10,786.217,1820
1,336,10,786.217,1831
1,337,10,786.217,1841
1,338,10,786.217,1852
1,339,10,786.217,1862
1,340,10,786.217,1872
1,341,10,786.217,1883
1,342,10,786.162,1894
1,343,10,786.162,1904
1,344,10,786.162,1915
1,345,10,786.162,1926
1,346,10,786.162,1936
1,347,10,786.162,1947
1,348,10,786.162,1958
1,349,10,786.162,1968
1,350,10,786.162,1979
1,351,10,786.162,1989
1,352,10,786.162,2000
1,353,10,786.162,2011
1,354,10,786.162,2022
1,355,10,786.162,2033
1,356,10,786.162,2044
1,357,10,786.162,2055
1,358,10,786.162,2066
1,359,10,786.162,2077
1,360,10,786.162,2088
1,361,10,786.162,2099
1,362,10,786.162,2110
1,363,10,786.162,2121
1,364,10,786.162,2132
1,365,10,786.162,2143
1,366,10,786.162,2154
1,367,10,786.162,2166
1,368,10,786.162,2177
