test, rrt iteration, number of waypoints, distance to goal
1,918,30,349.408
1,919,30,349.408
1,920,30,349.408
1,921,30,349.408
1,922,30,349.408
1,923,30,349.408
1,924,30,349.408
1,925,30,344.305
1,926,30,344.305
1,927,30,344.305
1,928,30,344.305
1,929,30,344.305
1,930,30,344.305
1,931,30,344.305
1,932,30,344.305
1,933,30,344.305
1,934,30,344.305
1,935,30,344.305
1,936,30,344.305
1,937,30,344.305
1,938,30,344.305
1,939,30,344.305
1,940,30,344.305
1,941,30,344.305
1,942,30,344.305
1,943,30,344.305
1,944,30,344.305
1,945,30,344.305
1,946,30,344.305
1,947,30,344.305
1,948,30,342.142
1,949,30,342.142
1,950,30,342.142
1,951,30,342.142
1,952,30,342.142
1,953,30,342.142
1,954,30,342.142
1,955,30,342.142
1,956,30,342.142
1,957,30,342.142
1,958,30,342.142
1,959,30,342.142
1,960,30,342.142
1,961,30,342.142
1,962,30,342.142
1,963,30,342.142
1,964,30,342.142
1,965,30,342.142
1,966,30,342.142
1,967,30,342.142
1,968,30,342.142
1,969,30,342.142
1,970,30,342.142
1,971,30,342.142
1,972,30,342.142
1,973,30,342.142
1,974,30,342.142
1,975,30,342.142
1,976,30,342.142
1,977,30,342.142
1,978,30,342.142
1,979,30,342.142
1,980,30,342.142
1,981,30,342.142
1,982,30,342.142
1,983,30,342.142
1,984,30,342.142
1,985,30,342.142
1,986,30,342.142
1,987,30,342.142
1,988,30,342.142
1,989,30,342.142
1,990,30,342.142
1,991,30,342.142
1,992,30,342.142
1,993,30,342.142
1,994,30,342.142
1,995,30,342.142
1,996,30,342.142
1,997,30,342.142
1,998,30,342.142
1,999,30,342.142
1,1000,30,342.142
1,1001,30,342.142
1,1002,30,342.142
1,1003,30,342.142
1,1004,30,342.142
1,1005,30,342.142
1,1006,30,342.142
1,1007,30,342.142
1,1008,30,342.142
1,1009,30,342.142
1,1010,30,342.142
1,1011,30,342.142
1,1012,30,342.142
1,1013,30,342.142
1,1014,30,342.142
1,1015,30,342.142
1,1016,30,342.142
1,1017,30,342.142
1,1018,30,342.142
1,1019,30,342.142
1,1020,30,342.142
1,1021,30,342.142
1,1022,30,342.142
1,1023,30,342.142
1,1024,30,342.142
1,1025,30,342.142
1,1026,30,342.142
1,1027,30,342.142
1,1028,30,342.142
1,1029,30,342.142
1,1030,30,342.142
1,1031,30,342.142
1,1032,30,342.142
1,1033,30,342.142
1,1034,30,342.142
1,1035,30,342.142
1,1036,30,342.142
1,1037,30,342.142
1,1038,30,342.142
1,1039,30,342.142
1,1040,30,342.142
1,1041,30,342.142
1,1042,30,342.142
1,1043,30,342.142
1,1044,30,342.142
1,1045,30,342.142
1,1046,30,342.142
1,1047,30,342.142
1,1048,30,342.142
1,1049,30,342.142
1,1050,30,342.142
1,1051,30,342.142
1,1052,30,342.142
1,1053,30,342.142
1,1054,30,342.142
1,1055,30,342.142
1,1056,30,342.142
1,1057,30,342.142
1,1058,31,342.142
1,1059,31,342.142
1,1060,31,342.142
1,1061,31,342.142
1,1062,31,342.142
1,1063,31,342.142
1,1064,31,342.142
1,1065,31,342.142
1,1066,31,342.142
1,1067,31,342.142
1,1068,31,342.142
1,1069,31,342.142
1,1070,31,342.142
1,1071,31,342.142
1,1072,31,342.142
1,1073,31,342.142
1,1074,31,342.142
1,1075,31,342.142
1,1076,31,342.142
1,1077,31,342.142
1,1078,31,342.142
1,1079,31,342.142
1,1080,31,342.142
1,1081,31,342.142
1,1082,31,342.142
1,1083,31,342.142
1,1084,31,342.142
1,1085,31,342.142
1,1086,31,342.142
1,1087,31,342.142
1,1088,31,342.142
1,1089,31,342.142
1,1090,31,342.142
1,1091,31,342.142
1,1092,31,342.142
1,1093,31,340.238
1,1094,31,340.238
1,1095,31,340.238
1,1096,31,340.238
1,1097,31,340.238
1,1098,31,340.238
1,1099,31,340.238
1,1100,31,340.238
