test, rrt iteration, number of waypoints, distance to goal
1,1865,25,1288.91
1,1866,25,1288.91
1,1867,25,1287.9
1,1868,25,1287.9
1,1869,25,1287.9
1,1870,25,1287.9
1,1871,25,1287.9
1,1872,25,1287.9
1,1873,25,1287.9
1,1874,25,1287.9
1,1875,25,1287.9
1,1876,25,1287.9
1,1877,25,1287.9
1,1878,25,1286.55
1,1879,25,1286.55
1,1880,25,1286.55
1,1881,25,1286.55
1,1882,25,1286.55
1,1883,25,1286.55
1,1884,25,1286.55
1,1885,25,1286.55
1,1886,25,1286.55
1,1887,25,1286.55
1,1888,25,1286.55
1,1889,25,1286.55
1,1890,25,1286.55
1,1891,25,1286.55
1,1892,25,1285.09
1,1893,25,1285.09
1,1894,25,1285.09
1,1895,25,1285.09
1,1896,25,1285.09
1,1897,25,1285.09
1,1898,25,1285.09
1,1899,25,1285.09
1,1900,25,1285.09
1,1901,25,1285.09
1,1902,25,1285.09
1,1903,25,1285.09
1,1904,25,1285.09
1,1905,25,1285.09
1,1906,25,1285.09
1,1907,25,1285.09
1,1908,25,1285.09
1,1909,25,1285.09
1,1910,25,1285.09
1,1911,25,1285.09
1,1912,25,1285.09
1,1913,25,1285.09
1,1914,25,1285.09
1,1915,25,1285.09
1,1916,25,1285.09
1,1917,25,1285.09
1,1918,25,1285.09
1,1919,25,1285.09
1,1920,25,1285.09
1,1921,25,1285.09
1,1922,25,1285.09
1,1923,25,1285.09
1,1924,25,1285.09
1,1925,25,1285.09
1,1926,25,1285.09
1,1927,25,1285.09
1,1928,25,1285.09
1,1929,25,1285.09
1,1930,25,1285.09
1,1931,25,1285.09
1,1932,25,1285.09
1,1933,25,1284.68
1,1934,25,1284.68
1,1935,25,1284.68
1,1936,25,1284.68
1,1937,25,1284.68
1,1938,25,1284.68
1,1939,25,1283.87
1,1940,25,1283.87
1,1941,25,1283.87
1,1942,25,1283.87
1,1943,25,1283.87
1,1944,25,1283.87
1,1945,25,1283.87
1,1946,25,1283.87
1,1947,25,1283.28
1,1948,25,1283.28
1,1949,25,1283.28
1,1950,25,1283.28
1,1951,25,1283.28
1,1952,25,1283.28
1,1953,25,1283.28
1,1954,25,1283.28
1,1955,25,1283.28
1,1956,25,1283.28
1,1957,25,1283.28
1,1958,25,1283.28
1,1959,25,1283.28
1,1960,25,1283.28
1,1961,25,1283.28
1,1962,25,1283.28
1,1963,25,1283.28
1,1964,25,1282.79
1,1965,25,1282.76
1,1966,25,1282.76
1,1967,25,1282.76
1,1968,25,1282.76
1,1969,25,1282.76
1,1970,25,1282.76
1,1971,25,1282.76
1,1972,25,1282.76
1,1973,25,1282.76
1,1974,25,1279.38
1,1975,26,1279.38
1,1976,26,1279.38
1,1977,26,1279.38
1,1978,26,1279.38
1,1979,26,1279.38
1,1980,26,1279.38
1,1981,26,1279.38
1,1982,26,1279.38
1,1983,26,1279.38
1,1984,26,1279.38
1,1985,26,1279.38
1,1986,26,1279.38
1,1987,26,1278.69
1,1988,26,1278.69
1,1989,26,1278.69
1,1990,26,1278.69
1,1991,26,1278.69
1,1992,26,1278.69
1,1993,26,1278.69
1,1994,26,1278.69
1,1995,26,1278.69
1,1996,26,1278.69
1,1997,26,1278.69
1,1998,26,1278.69
1,1999,26,1278.69
1,2000,25,1278.69
1,2001,25,1276.84
1,2002,24,1276.84
1,2003,24,1276.84
1,2004,24,1276.84
1,2005,24,1276.84
1,2006,24,1276.84
1,2007,24,1276.84
1,2008,24,1276.84
1,2009,24,1276.84
1,2010,24,1276.84
1,2011,24,1276.84
1,2012,24,1276.84
1,2013,24,1276.84
1,2014,24,1276.84
1,2015,24,1276.84
1,2016,24,1276.84
1,2017,24,1276.84
1,2018,24,1276.84
1,2019,24,1276.84
1,2020,24,1276.84
1,2021,24,1276.84
1,2022,24,1276.84
1,2023,24,1276.84
1,2024,24,1276.59
1,2025,24,1276.59
1,2026,24,1276.59
1,2027,24,1276.59
1,2028,24,1276.59
1,2029,24,1276.59
1,2030,24,1276.59
1,2031,24,1276.59
1,2032,25,1276.59
1,2033,25,1276.59
1,2034,25,1276.59
1,2035,25,1276.59
1,2036,25,1276.59
