test, rrt iteration, number of waypoints, distance to goal
1,947,19,1467.78
1,948,20,1467.78
1,949,20,1467.78
1,950,20,1467.78
1,951,20,1467.78
1,952,20,1467.78
1,953,20,1467.78
1,954,20,1456.5
1,955,20,1456.5
1,956,20,1456.5
1,957,20,1456.5
1,958,20,1456.5
1,959,20,1456.5
1,960,20,1456.5
1,961,20,1456.5
1,962,20,1456.5
1,963,20,1456.5
1,964,20,1452.32
1,965,20,1452.32
1,966,20,1452.32
1,967,20,1452.32
1,968,20,1452.32
1,969,20,1452.32
1,970,20,1452.32
1,971,20,1452.32
1,972,20,1452.32
1,973,20,1452.32
1,974,20,1452.32
1,975,21,1452.32
1,976,21,1452.32
1,977,21,1452.32
1,978,21,1452.32
1,979,21,1452.32
1,980,21,1452.32
1,981,21,1452.32
1,982,21,1452.32
1,983,21,1452.32
1,984,21,1452.32
1,985,21,1452.32
1,986,21,1452.32
1,987,22,1452.32
1,988,22,1452.32
1,989,21,1452.32
1,990,21,1452.32
1,991,21,1452.32
1,992,20,1452.32
1,993,20,1452.32
1,994,20,1452.32
1,995,20,1452.32
1,996,20,1452.32
1,997,20,1452.32
1,998,20,1452.32
1,999,20,1452.32
1,1000,20,1452.32
1,1001,20,1452.32
1,1002,20,1452.32
1,1003,20,1452.32
1,1004,20,1446.35
1,1005,21,1446.35
1,1006,20,1446.35
1,1007,20,1446.35
1,1008,20,1446.35
1,1009,20,1446.35
1,1010,20,1442.23
1,1011,20,1442.23
1,1012,21,1442.23
1,1013,21,1442.23
1,1014,21,1442.23
1,1015,21,1442.23
1,1016,21,1442.23
1,1017,21,1442.23
1,1018,21,1442.23
1,1019,21,1442.23
1,1020,21,1441.09
1,1021,21,1441.09
1,1022,21,1441.09
1,1023,21,1441.09
1,1024,21,1441.09
1,1025,21,1441.09
1,1026,21,1441.09
1,1027,21,1441.09
1,1028,21,1441.09
1,1029,21,1441.09
1,1030,21,1441.09
1,1031,21,1441.09
1,1032,21,1441.09
1,1033,21,1441.09
1,1034,21,1441.09
1,1035,21,1441.09
1,1036,21,1441.09
1,1037,21,1441.09
1,1038,21,1441.09
1,1039,21,1441.09
1,1040,21,1441.09
1,1041,21,1441.09
1,1042,21,1441.09
1,1043,21,1441.09
1,1044,21,1441.09
1,1045,21,1441.09
1,1046,21,1441.09
1,1047,21,1441.09
1,1048,21,1441.09
1,1049,21,1441.09
1,1050,21,1441.09
1,1051,21,1441.09
1,1052,22,1441.09
1,1053,22,1441.09
1,1054,22,1441.09
1,1055,21,1441.09
1,1056,21,1441.09
1,1057,21,1441.09
1,1058,21,1441.09
1,1059,21,1441.09
1,1060,21,1441.09
1,1061,21,1441.09
1,1062,21,1441.09
1,1063,21,1441.09
1,1064,21,1441.09
1,1065,21,1432.9
1,1066,21,1432.9
1,1067,21,1432.9
1,1068,21,1432.9
1,1069,21,1432.9
1,1070,21,1429.06
1,1071,21,1429.06
1,1072,21,1429.06
1,1073,21,1429.06
1,1074,21,1429.06
1,1075,21,1429.06
1,1076,21,1429.06
1,1077,21,1429.06
1,1078,21,1429.06
1,1079,21,1429.06
1,1080,21,1429.06
1,1081,21,1429.06
1,1082,21,1429.06
1,1083,21,1429.06
1,1084,21,1429.06
1,1085,21,1429.06
1,1086,21,1429.06
1,1087,21,1429.06
1,1088,21,1429.06
1,1089,21,1429.06
1,1090,21,1429.06
1,1091,21,1429.06
1,1092,21,1428.82
1,1093,22,1428.82
1,1094,22,1428.82
1,1095,22,1428.82
1,1096,22,1428.65
1,1097,22,1428.65
1,1098,22,1428.65
1,1099,22,1428.65
1,1100,22,1428.65
1,1101,22,1428.65
1,1102,22,1428.65
1,1103,22,1428.65
1,1104,22,1428.65
1,1105,22,1428.65
1,1106,22,1428.65
1,1107,22,1428.65
1,1108,22,1428.65
1,1109,22,1428.65
1,1110,22,1428.65
1,1111,22,1428.65
